text,label
fed mempertimbangkan langkah-langkah lebih lanjut untuk bank-bank as,0
tiket minggu directv tanpa satelit? itu akan datang,2
disney & pixar rencanakan lebih banyak sekuel dengan 'the incredibles 2' dan 'cars 3',1
saham pembuat kamera olahraga gopro melonjak hampir 30 persen di pasar saham ...,0
lindsay lohan pindah ke london untuk menjadi aktris: update - tergelincir ...,1
"mike brudenell: ford, pengemudi mencantumkan kenangan favorit mustang yang legendaris",2
"new york mengalami 900 pelanggaran data pada tahun 2013, ag melaporkan",2
"saham tergelincir, euro menguat karena ecb terlihat siap untuk bertindak",0
buku 'divergent' terakhir veronica roth 'allegiant' akan dibagi menjadi dua film,1
the canadian press - edisi online,1
layar safir iphone 6 bocor dan tidak bisa dihancurkan,2
alkohol bubuk yang dikembangkan di valley mendapat izin federal,1
"saham tokyo turun karena ekuitas as melemah, yen menguat",0
amazon mengakuisisi twitch,2
euro menguat terhadap dolar,0
"aplikasi android wear berbayar tidak berfungsi, berkat drm",2
mantan kepala nhtsa menegur general motors,2
mimpi buruk lalu lintas,0
fitur baru facebook memungkinkan pengguna menemukan teman terdekat,2
pejabat mengunjungi kantor microsoft di china -- pembaruan,2
gambar komposit hubble mengungkap warna luar angkasa,2
ipo weibo sina diperkecil sebesar 21% menjadi $286 juta,0
hewlett-packard company (hpq) merilis panduan pendapatan q3,0
robonaut humanoid stasiun luar angkasa nasa akhirnya mendapatkan kaki,2
para ilmuwan melihat katai yang terbuat dari berlian,2
"apple menjual lebih banyak iphone, namun lebih sedikit ipad dan ipod",2
"lihat apa yang lorde, ed sheeran + lainnya karpet merah muchmusic awards 2014 ...",1
elon musk akan gunakan 'banyak' ide dari surat terbuka pemilik tesla,2
gratis untuk hari pajak 2014!,0
yahoo! untuk menghadapi netflix dengan dorongan konten online segar,1
google berharap keahlian fesyen akan memberikan dorongan pada glass dengan karyawan baru,2
italia dan spanyol berkinerja buruk karena ekuitas eropa naik,0
yaakov: krisis nuklir iran semakin cepat,0
windows phone 8.1 akan diluncurkan pada 24 juni,2
"morrissey membatalkan tur as, menyalahkan dinginnya grup pendukung atas pembatalan tanggalnya",1
kecelakaan pesawat south dakota diselidiki oleh ntsb,2
pernah berkencan buta yang buruk? anda akan berhubungan dengan “dicampur”,1
mengapa selena gomez tidak lagi berteman dengan kendall dan kylie jenner,1
outkast mengguncang kerumunan di coachella 2014 [video],1
"tampilan instan – cpi india bulan maret meningkat menjadi 8,31 persen",0
tayang perdana mad men: don draper—di kursi penumpang?!,1
evans: saya tidak akan pensiun,1
trailer 'hunger games: mockingjay pt 1' dirilis,1
apple menarik kembali beberapa perangkat iphone 5 karena masalah baterai,2
tesla membuka portofolio paten untuk mempromosikan inovasi di bidang mobil elektronik ...,2
dewan emas dunia mengatakan permintaan emas sektor swasta tiongkok akan meningkat,0
minyak brent mencapai level terendah baru dalam 1 bulan di bawah $110 dalam penurunan 7 hari,0
harry potter kembali dalam cerita baru jk rowling yang dirilis online,1
"menyusul kenaikan sebelumnya di asia, pasar eropa datar pada hari kemerdekaan as ...",0
karyawan ppc yang mogok diperintahkan kembali bekerja setelah keputusan pengadilan,0
pembaruan google hangouts membuat utas tunggal untuk pesan teks dan obrolan dari ...,2
"alibaba mengajukan ipo, saat yu'ebao berhenti",2
brent mendekati level tertinggi sembilan bulan di irak,0
labeouf ditangkap karena mengganggu pertunjukan broadway,1
"game of thrones resmi diperbarui oleh hbo untuk musim 5 dan 6, tapi akankah ...",1
"apple memenangkan paten di game center, iphone burst mode",2
kepler nasa menemukan planet pertama seukuran bumi di 'zona layak huni' di ...,2
fakta menarik:,1
"saham berakhir lebih tinggi; ceo gm mengakui reaksi lambat terhadap kerusakan; viacom, google berakhir ...",0
"darden restaurants menandatangani kesepakatan red lobster senilai usd 2,1 miliar dengan golden gate capital",0
bruce springsteen meliput 'jump' van halen di final four fest: tonton,1
layanan berita katolik,1
pacar lana del rey mengaku mereka belum putus,1
surface pro 3 vs. ipad air: mana yang lebih baik untuk bisnis?,2
pmi hsbc tiongkok berada pada level tertinggi dalam 4 bulan,0
"google setuju untuk mendukung samsung dalam perselisihan paten apple, pengacara menegaskan",2
berdarah panas atau dingin? para ilmuwan mengatakan dinosaurus berada di antara keduanya,2
anda akan segera dapat membalik burung itu sebagai emoji,2
tonton streaming langsung destiny ps4 sekarang,2
"rekap ""the originals"": karakter tercinta meninggalkan pertunjukan untuk selamanya",1
(lead) saham seoul hampir datar pada awal musim pendapatan perusahaan,0
taylor swift bertabur bintang di akhir pekan fourth of july,1
samsung galaxy s5 hampir terjual habis di dubai pada tanggal rilis,2
barclays akan menghilangkan 14.000 pekerjaan tahun ini,0
nasa mengumumkan instrumen untuk penjelajah mars berikutnya,2
risiko meledaknya airbag mendorong penarikan kembali 3 produsen mobil,2
seth rogen vs.washington post! mengapa elliot rodger santa barbara melakukan kekerasan ...,1
penulis lagu yang menduduki puncak tangga lagu diane warren: semoga seseorang membunuh 'pemandu sorak itu ...,1
"s&p 500 mendekati level tertinggi baru, namun volume terlambat",0
taylor swift puncaki daftar orang terkaya musik,1
google android l: semua yang kami ketahui,2
"pendapatan jpmorgan chase meleset dari perkiraan; hipotek, perdagangan melemah",0
penulis maya angelou meninggal pada usia 86,1
shia labeouf memeriksakan dirinya ke rehabilitasi setelah penangkapan nyc!,1
carrie fisher tidak akan membocorkan rahasia pemberontak apa pun tentang 'star wars: episode vii',1
detail rilis microsoft surface pro 3 – melampaui rilis 20 juni ...,2
analisis fundamental usd/jpy perkiraan 19 juni 2014,0
rilis hari penyimpanan rekaman teratas tq 2014,1
dominasi box office 'godzilla' memicu sekuelnya,1
"samsung dan perusahaan sepeda as, trek, menjajakan produk kebugaran",2
saham as-harga berjangka naik karena investor menunggu laporan pendapatan yang gencar,0
"harga ipo gopro pada $24, ditetapkan untuk diperdagangkan pada hari kamis",0
fast and furious 7: tubuh ganda paul walker dapat digunakan untuk menyelesaikan film,1
cbo menurunkan perkiraan defisit as seiring turunnya subsidi kesehatan,0
saingan buah-buahan akan bergabung dan membentuk perusahaan pisang terbesar di dunia,0
pahlawan perang dunia ii yang bertahan 47 hari di rakit mati pada usia 97,1
carl grimes kehilangan ketenangan saat zombie menyerang? spoiler terakhir 'the walking dead',1
"lg mengumumkan smartphone andalan baru dengan layar 2k, fokus laser",2
apple membeli beats? 'kami berjuang dengan alasan kesepakatan ini',2
adegan 'game of thrones' yang mengganggu benar-benar mengkhianati fans diehard (video),1
apple (aapl) memperkenalkan iphone 5c 8gb di eropa,2
apakah lampu di bank investasi barclays padam?,0
saudara: maksim chmerkovskiy dari 'dancing with the stars' sedang jatuh cinta,1
"toyota akan membayar denda $1,2 miliar dalam pemeriksaan keamanan",2
mengapa apple inc. membutuhkan iwatchnya lebih cepat daripada nanti,2
zebra akan mengakuisisi bisnis perusahaan motorola,0
episode baru 'the following' shawn ashmore setelah 'x-men: days of' ke-2 ...,1
"inggris, as menyarankan untuk menghindari internet explorer sampai bug diperbaiki",2
game of thrones: yara mencoba menyelamatkan theon,1
pelanggaran dan jalan keluar: garis waktu,0
ben affleck malu dengan kurangnya gaya jennifer garner di karpet merah ...,1
facebook ingin mendengarkan apa yang anda lakukan,2
detroit diperintahkan untuk membayar $10k untuk berbagi dokumen rahasia,0
apple akan membeli beats dengan harga sekitar $3 miliar,0
imf memangkas perkiraan pdb rusia tahun 2014 atas krimea,0
gwyneth paltrow dan chris martin mengumumkan perceraian,1
beyonce mendapat nasihat cinta dari gwyneth paltrow?,1
pakaian penghargaan espy iggy azalea: memamerkan 3 penampilan dalam 1 hari,1
"perdagangan mata uang menjadi merah karena 'greenpeace' - kehilangan $5,2 juta pada posisi euro!",0
robin thicke lagi minta maaf pada paula patton,1
sutradara 'once' kembali dengan 'begin again',1
sofia vergara mencoba mencocokkan bingkai tinggi joe manganiello dengan ...,1
bepergian dengan cerdas: lebih banyak harry potter,1
"""aladdin' membuktikan kebermanfaatannya di broadway"".",1
'momen yang menyedihkan bagi prancis': front nasional meraih kemenangan di paris meninggalkan ...,0
target: kesalahan menyebabkan penundaan pada register checkout,0
harga minyak bergerak lebih tinggi karena pemberontakan irak,0
"jaringan cupcake halal, crumbs, tiba-tiba menutup tokonya",0
"keuntungan tiffany meningkat karena penjualan yang kuat di amerika, asia-pasifik",0
minyak mentah berjangka mungkin lebih bersinar dibandingkan emas,0
korban fracking serpih barnett memenangkan putaran pertama dalam pertarungan pengadilan dengan industri gas,0
columbus short ditangkap karena pertengkaran di bar dallas,1
mainkan ganda! beyonce dan jay-z melakukan kejutan bisbol houston yang menakjubkan ...,1
biografi buku komik kurt cobain karena pada bulan april,1
"trailer penuh pertama '24: live another day' berisi senjata, ledakan, drama",1
sap mengubah lanskap pergudangan data dengan sap hana',2
bradley cooper indiana jones berikutnya?,1
gbp/usd turun karena kata-kata putin memperkuat dolar,0
pengecer as lainnya mengonfirmasi pelanggaran data kartu pembayaran,0
george clooney membela presiden obama,1
google glass menerima bantuan fashion dari dvf dan juga debut di inggris,2
"abc news anchor shuffle: siapa, apa, kapan, dimana, dan mengapa",1
selena gomez orlando bloom berkencan? para bintang terlihat nongkrong di la,1
"dengan nokia x2, microsoft baru saja meluncurkan ponsel android pertamanya",2
"pasar saham turun, dolar sedikit berubah",0
bintang 'sons of guns' akan hayden didakwa dengan pemerkosaan berat terhadap anak berusia 12 tahun,1
pencipta flappy bird mengatakan bahwa game tersebut mungkin akan kembali lagi,2
promotor membalas dewan kota dublin atas penanganan lisensi brooks,1
google shopping express memperluas layanan pengiriman pada hari yang sama ke new york dan ...,0
martin freeman membintangi trailer pertama untuk bab terakhir epik fantasi the hobbit,1
justin bieber menyerang twitter untuk membela perilaku kontroversial dalam ...,1
keuntungan iklan membantu pendapatan 1q yahoo,0
"beyonce, jennifer garner, jane lynch bergabung dalam kampanye 'ban bossy'",1
khloe kardashian french montana 2014: kk dapat jeep & perhiasan dari ...,1
kocherlakota mengatakan pedoman baru fed menciptakan ketidakpastian,0
amazon menyelesaikan perjanjian streaming dengan hbo,1
"jada pinkett smith tanggapi foto 'kotor' willow, jelaskan bagaimana will smith ...",1
la quinta turun pada hari perdagangan pertama di nyse,0
ted mengajukan gugatan pelanggaran hak cipta kepada seth macfarlane,1
itu pisang... fyffes mengumumkan merger dengan saingannya chiquita,0
'tindakan perang': korea utara mengeluarkan peringatan atas james franco baru yang 'sembrono' ...,1
wu-tang membantah hubungannya dengan rapper yang memotong penisnya sendiri,1
cisco merekrut mitra untuk cloud 'terbesar di dunia',2
diposting oleh imaduddin,0
ejaan tori tentang perselingkuhan dean mcdermott: aku rindu memiliki sahabatku!,1
emma stone tampil memukau dalam balutan gaun kuning memukau di karpet merah the amazing ...,1
jena malone bergabung dengan josh hutcherson untuk pidato 'persatuan' panem di ...,1
htc one (m8) india diluncurkan pada bulan april minggu ketiga,2
elton john merayakan ulang tahunnya,1
"aktris sandra bullock menemukan penguntit di rumahnya, kata laporan",1
"penyelesaian $7,5 juta dengan mantan cfo bofa mengakhiri gugatan terakhir merrill lynch",0
"streaming tiket minggu nfl di playstation, platform xbox musim ini",2
"seorang pria mengumpulkan $9k... untuk membuat salad kentang - wbtv 3 berita, cuaca, olahraga, dan ...",1
"beyonce, iggy azalea, eminem memimpin paket nominasi mtv video music awards",1
justin bieber dan selena terlihat bersama di coachella,1
harry potter: pahlawan jk rowling menjadi sedikit abu-abu,1
sherri shepherd dari the view terlibat dalam dua pertarungan hak asuh yang berantakan,1
aktris dan aktivis hak-hak sipil ruby dee meninggal pada usia 91 tahun,1
"penerbangan 370: penerbangan rutin, hingga rutinitas dan penerbangan hilang",0
kim kardashian vs.kylie jenner: pertarungan bikini,1
"koki hawaii, restoran, tidak ikut serta dalam james beard awards",1
'tampilan' yang berbeda,1
'syuting akan berlanjut sesuai rencana': star wars vii melanjutkan syuting setelah ...,1
"crumbs bake shop, pemasok cupcake populer, menutup semua toko: lapor",0
laporan: 'full house' dapat dihidupkan kembali untuk seri baru,1
samsung mungkin sedang mengerjakan galaxy s5 'neo',2
gbp/usd stabil menjelang rilis berita acara fed,0
draf 'like a rolling stone' terjual seharga $2 juta,1
penayangan perdana 'sharknado 2' menghasilkan satu miliar tayangan twitter,1
katherine heigl menolak gugatan $6 juta terhadap jaringan apotek duane ...,1
google dilaporkan sedang menguji pembaruan android 4.4.3 kit kat.,2
bww bertanya - haruskah abc menyertakan reaksi terhadap kematian eric di the ...,1
lindsay lohan terjatuh dari kereta di coachella: laporan,1
motorola solutions inc (msi) merilis panduan pendapatan q1,0
target meminta pelanggan untuk meninggalkan senjatanya di rumah,0
"musim mobil salju berlanjut, jalur sepeda ditutup",1
final 'once upon a time' musim 3: putri 'frozen' tiba di storybrooke,1
penulis sue townsend meninggal pada usia 68,1
samsung mulai menawarkan rangkaian keamanan knox 2.0 di galaxy s5,2
"galeri: rihanna menunjukkan puting, payudara, dan pantat dalam balutan gaun tipis ke cfda ...",1
apakah xbox one baru saja memenangkan pertarungan untuk gamer serius?,2
joe quesada mengumumkan black captain america pada laporan colbert ...,1
eur lebih lemah: waspadai ecb akhir pekan ini,0
bintang tv bravo ini berkencan dengan richard gere! detail hot hookup di sini!,1
cara root samsung galaxy tab pro 12.2 menjalankan android 4.4 kitkat,2
pemakaman l'wren scott akan diadakan di los angeles - laporkan,1
tanggal rilis lg g watch semakin dekat: lg tweet gambar google ...,2
mengapa nick cannon berpakaian putih...dan apakah itu lucu atau menyinggung?,1
selamat datang di rumah: ciara melahirkan bayi laki-laki [update],1
brad pitt kembali membunuh nazi di trailer perdana film 'fury',1
promo kotak hitam abc dicabut setelah tuduhan pelecehan seksual bryan singer,1
data perdagangan tiongkok bulan april mengalahkan ekspektasi -- pembaruan ke-2,0
hollywood mengincar kisah bowe bergdahl - cbs 3 springfield - wshm,1
google memperbarui persyaratan layanan untuk mengungkapkan pemindaian email untuk melayani target ...,2
pelecehan seksual dan jawaban mengganggu miss usa nia sanchez,1
hasil suara: siapa yang masuk delapan besar?,1
apple merekrut eksekutif pembuat jam tangan tag heuer untuk iwatch,2
"terkait perubahan iklim, as harus menanggung akibatnya jika tidak bertindak",2
pratinjau sekilas album baru coldplay 'ghost stories',1
google mengakuisisi pembuat drone titan aerospace untuk menyebarkan web,2
kendall dan kylie jenner menjadi tuan rumah muchmusic video awards 2014 di toronto,1
promotor: 'masih ada sedikit harapan' untuk pertunjukan comeback garth brooks di irlandia,1
"yang terakhir, kenaikan gaji yang besar diberikan kepada pekerja di beberapa industri; bagi yang lain, menunggu...",0
issa akan periksa korupsi bank impor-ekspor,0
biaya tinggi mengikis banyak rekening pensiun,0
dubai pictures: proyek mega mall of the world baru di dubai,0
para ahli: harga bensin akan lebih tinggi tanpa peningkatan produksi as,0
"katy perry meluncurkan metamorphosis, usaha patungan barunya dengan capitol records",1
bisakah microsoft menciptakan pasar baru dengan surface pro 3?,2
spot tv baru untuk dawn of the planet of the apes (video),1
"dina lohan dibanting hakim dalam kasus dui, dapat 100 jam komunitas ...",1
tuan titanosaurus: ilmuwan menemukan dinosaurus raksasa baru,2
bagaimana anda menggelitik selera pemirsa? hidangan jon favreau tentang cara membuat ...,1
whiting akan membeli perusahaan minyak & gas kodiak,0
daisy ridley: 5 hal yang perlu diketahui tentang wanita misteri 'star wars',1
home depot melihat volume opsi (hd) yang luar biasa besar,0
rendering mercedes g63 amg 6x6 oleh carlex design,2
investor mulai menguangkan taobao milik alibaba,0
at&t inc. (t) dan chernin group membentuk usaha patungan video streaming senilai $500 juta,0
"dalam '24: live another day', segalanya menjadi lebih gelap bagi jack bauer",1
"oculus mengonfirmasi konferensi pengembang connect, pembelian raknet",2
jepang melarang pembunuhan ikan paus setelah pengadilan internasional menyatakan tindakan tersebut 'tidak ilmiah',2
foto anda tentang makanan meksiko di toronto,1
ulasan samsung ue65hu8500,2
permohonan bantuan pengangguran as meningkat menjadi 302.000,2
komisi eropa membuka jalan bagi lituania untuk bergabung dengan zona euro,0
'surga' memiliki banyak manfaat,1
"kim kardashian, kanye west meliput vogue: 'ini adalah mimpi yang menjadi kenyataan'",1
"ford akan segera menunjuk fields sebagai ceo, menggantikan mulally",0
penggemar star wars mendapat kesempatan menjadi cameo,1
colin firth tidak lagi mengisi suara beruang 'paddington',1
tuesday papers: ackman dalam tawaran untuk pembuat botox allergan,0
maleficent: keistimewaan warisan,1
gerhana bulan penuh terlihat melintasi sd malam ini,2
"kredit 'the amazing spider-man 2' menggoda sinister six, marc webb berbicara ...",1
gerhana bulan memberikan bulan darah penuh (foto),2
dropbox merilis aplikasi carousel untuk mengatur dan berbagi foto dropbox anda,2
"scarlett johansson berbicara tentang kehidupan, cinta, pekerjaan, keluarga, dan memiliki semuanya",1
pekerja pos dan sekutu melakukan protes di pinggiran kota detroit atas layanan yang diberikan di staples ...,0
ariana grande jatuhkan f-bombs saat tampil langsung di mtv - tonton video!,1
oracle kini diliput oleh summit research (orcl),0
daftar lengkap pemenang mtv video music awards 2014,1
drone di disneyland? disney mencari paten,0
pergerakan fcc dilihat sebagai bencana bagi startup online,2
okcupid memblokir firefox setelah mozilla mempromosikan ceo anti-gay,2
diposting oleh shoaib-ur-rehman siddiqui,0
samsung sedang mengembangkan headset vr - laporkan,2
"washington adalah wilayah metropolitan yang paling dapat dijalani dengan berjalan kaki, kata para peneliti",0
penjualan tengah minggu: sam smith menantang coldplay ke album no 1,1
pt tesla motors inc dipotong oleh wedbush,0
video: dunia sihir harry potter di universal orlando - diagon alley ke ...,1
forex - yen jepang sedikit lebih kuat menjelang data produksi industri,0
mh370 hilang: amsa mengakhiri pencarian hari ini tanpa hasil,0
gm menarik kembali 824.000 mobil lagi karena masalah pengapian,2
detroit membuat kesepakatan pensiun dengan pensiunan polisi dan petugas pemadam kebakaran,0
cuaca tidak menentu di paruh pertama minggu ini,1
lindsay lohan sedang melakukan teater serius sekarang,1
memulai pekan suci dengan pembunuhan,1
pemogokan sektor logam akan dimulai pada hari selasa,0
karya seni pertama untuk the walking dead musim 5 tiba lebih awal,1
video tari instagram miley cyrus,1
"""cedera 'star wars' harrison ford bisa mendudukkannya selama delapan minggu"".",1
iran memanggil mark zuckerberg ke pengadilan karena privasi,2
bersulang untuk kim kardashian dan kanye west di akhir pekan pernikahan mereka!,1
"kardashian dan west 'membayar tagihan mereka', kata pemilik kastil",1
philips akan melepaskan bisnis suku cadang led,0
kanker dimon memiliki tingkat kesembuhan 90% dengan menuntut terapi: kesehatan,0
chris harrison dari the bachelorette: hati andi bergerak ke satu arah dan kepalanya ...,1
halaman depan surat kabar nasional hari kamis,0
bintang pop miley cyrus meninggalkan tur 'bangerz' dan pergi ke rumah sakit,1
jumlah pekerjaan mendorong dow di atas 17000 untuk pertama kalinya,0
[video] outkast reuni dan tampil hits di festival coachella 2014,1
pemeriksa medis memutuskan ultimate warrior wwe meninggal karena penyakit kardiovaskular,1
mazda menarik kembali mobilnya karena masalah laba-laba,2
penarikan kembali general motors kedua tertunda selama bertahun-tahun,2
pasar saham eropa bervariasi,0
headset sony project morpheus ps4 vr mengincar oculus rift,2
wiz khalifa ditangkap karena weed tapi melakukan keajaiban!,1
"sopir taksi di eropa memprotes uber, layanan mobil tanpa izin",0
boeing menaikkan perkiraan laba tahun 2014,0
bagaimana reaksi saham microsoft (msft) terhadap perpanjangan kemitraan sap?,2
curiosity nasa merayakan satu tahun di planet merah,2
lindsay lohan - lindsay lohan mengungkap rahasia keguguran,1
jaksa agung ny menyelidiki perdagangan saham berkecepatan tinggi dan ingin agar perdagangan tersebut dibatasi,0
samsung galaxy note 3 vs. samsung galaxy note 4 – perbandingan fitur ...,2
sxsw 2014: tidak semuanya lebih besar di texas,1
er star mekhi phifer mengajukan kebangkrutan,1
ini bukan boneka barbie. ini adalah manusia sebenarnya.,1
simpson dan johnson menikah,1
"barnes & noble akan memisahkan ritel, nook media",0
"jaksa membatalkan tuntutan terhadap paul simon, edie brickell",1
"ulasan film: '22 jump street' melakukannya lagi, bahkan lebih baik",1
pekerja pos memprotes privatisasi usps di toko clawson staples,0
pensiunan petugas polisi berbagi dugaan kata-kata terakhir tupac shakur,1
french montana: reaksi twitter terhadap rumor kencan khloe kardashian,1
"putri mick jagger, georgia, mungkin membatalkan penampilan fashion week di ...",1
dapatkan frozen live di disney's hollywood studios…di musim panas!,1
transformers: age of extinction diulas. | terpenting,1
"rob kardashian melewatkan pernikahan kimye, kim k tampil memukau dengan gaun khusus givechy",1
microsoft menutup xbox entertainment studios,2
di dalam penggerebekan kejahatan dunia maya besar-besaran fbi,2
'captain america: the winter soldier' ​​puncaki box office akhir pekan paskah sementara ...,1
film baru power rangers – mighty morphin power rangers layar besar ...,1
"mark ballas dari penari dirawat di rumah sakit "" akankah dia tampil di final?",1
samsung galaxy tab s tersedia di inggris mulai juli,2
penerbangan perdana roket angara tertunda 24 jam,2
honda motor co. ltd.: ringkasan keuangan konsolidasi untuk tahun fiskal 1 ...,0
barclays didenda £26 juta karena kegagalan perbaikan emas,0
miley cyrus membantah rumor bahwa dia akan menjadi juri the x factor 0 di inggris,1
ini adalah minggu disney yang menampilkan favorit anda di 'dancing with the stars',1
rata-rata ceo menghasilkan berapa banyak?!?,0
justin bieber berbagi tarian seksi dengan selena gomez sebelum menghapusnya,1
saham as dibuka lebih tinggi setelah data perumahan as yang positif,0
selamat dari gangguan mimpi buruk di jalan tol kennedy,0
google+ kini menampilkan total tampilan profil untuk membuktikan bahwa orang-orang benar-benar ada di sana,2
aaa: harga gas ri naik 2 sen lagi,2
dancing with the stars 2014: prediksi final – siapa yang menang malam ini?,1
bagian washington dari kesepakatan suntrust mortgage adalah $3 juta,0
microsoft akan memperbaiki kekurangannya,2
saffo: mengapa kesepakatan facebook-oculus berdampak buruk bagi kami,2
bagaimana kacy catanzaro menjadi prajurit ninja amerika,1
"sandisk membeli fusion-io seharga 1,1 miliar",0
pekerja pabrik sepatu kets tiongkok untuk nike dan merek lain melakukan pemogokan,0
tren terbaru menunjukkan iphone 6 akan segera hadir,2
"bagaimanapun, “kill switch” bertahan di senat california",2
darren aronofsky dihormati karena kebaikannya terhadap hewan,1
perekonomian florida tengah diperkirakan akan mengandalkan ekspansi harry potter,1
peluncuran oco-2 sukses,2
'mastermind' mengalahkan 'g i r l' di billboard 200,1
"layar, legenda panggung ruby dee meninggal pada usia 91 tahun",1
blackberry memenangkan keputusan keyboard,2
"kami akan mematuhi keputusan pengadilan, kata juru bicara jepang ...",2
arnie akan memerankan cyborg aging di film terminator baru,1
keamanan kembang api: bagaimana anda dapat mencegah cedera (video),1
ecb mendorong tindakan stimulus meski pemulihan mengurangi kebutuhan,0
2 pemain sirkus ditingkatkan dari kondisi kritis ke serius,1
mccartney 'tergerak' oleh simpatisan barunya,1
"bnp didenda $8,9 miliar karena melanggar sanksi as terhadap iran dan sudan",0
'grand budapest hotel' adalah permainan lucu di dunia khayalan,1
kazakhstan,2
ebay meminta pengguna mengubah kata sandi setelah serangan siber,2
pendaftaran obamacare naik bus ke delta mississippi,0
pasangan bertunangan di konser mccartney,1
"ebay bisa menghadapi klaim kompensasi setelah serangan dunia maya, pakar memperingatkan",2
pendapatan alcoa mengalahkan estimasi q2,0
beruang membidik american eagle,0
indeks manufaktur as naik ke level tertinggi tiga tahun di bulan juli,0
saham dibuka beragam di wall street,0
tontonan lagu musim panas: 'fancy' adalah no.1,1
"perwakilan justin bieber abaikan pemerasan $1 juta atas video lelucon rasis, lakukan ...",1
saham-saham jatuh karena kegelisahan atas pendapatan,0
donnie wahlberg jenny mccarthy bertunangan: bintang 'the wahlburgers' a&e ...,1
microsoft menangani mdm dengan enterprise mobility suite,2
dj frankie knuckles meninggal karena komplikasi diabetes,1
general manager tesla meninggalkan perusahaan di tengah rencana ekspansi china,0
martin freeman mengatakan syuting 'sherlock' akan dilakukan pada awal tahun 2015,1
video kisah vommy oscar jennifer lawrence yang luar biasa,1
kanye west 'meminta' undangan kim kardashian,1
ariana grande mengumumkan 'my everything' dan menggoda video musik 'break free',1
kekhawatiran akan bangkitnya kelompok sayap kanan mungkin berlebihan. yang mengikat para pemilih adalah...,0
"yahoo mengubah kesepakatan dengan alibaba, meleset dari target pendapatan wall street",2
joan rivers tidak akan meminta maaf atas lelucon penculikan cleveland,1
samsung galaxy s5 diluncurkan di kanada hari ini,2
"robert downey jr. mentweet, 'yo,' bayi perempuan sedang dalam perjalanan",1
terlalu dingin untuk burger? mcdonald's menyalahkan 'cuaca musim dingin yang parah' setelah keuntungan ...,0
pembaruan: microsoft meluncurkan office untuk ipad,0
dropbox mengumumkan aplikasi foto carousel,2
galaxy s5 tidak akan mempengaruhi pecinta iphone,2
sony memasuki realitas virtual dengan headset,2
mick jagger merefleksikan 'tahun-tahun indah' ​​bersama l'wren scott,1
oculus melarang perangkat vr mereka di tiongkok,2
"peringkat tv: 'fargo' fx menghadirkan malam tayang yang kuat """,1
vietnam mengatakan kemungkinan area puing sudah digeledah,0
miley cyrus - miley cyrus 'jauh lebih baik' setelah bereaksi,1
kim kardashian membagikan foto kanye west sedang tidur dengan bayi north,1
lg memanaskan perlombaan smartphone dengan peluncuran g3,2
fall out bird 2.0 sedang dalam perjalanan,2
scarlett johansson memotong rambutnya -- lihat penampilan barunya,1
chris brown & drake mengolok-olok perseteruan mereka di sketsa espy,1
"hingga akhir, mickey rooney tak terhentikan",1
chris evans dari captain america: saya tidak pernah pensiun dari dunia akting,1
neil young & crazy horse membatalkan konser tel aviv,1
"jam tangan pintar baru google dapat melakukan segalanya, dan itulah masalah terbesar mereka",2
"obligasi zona euro dengan imbal hasil tinggi merosot karena sumbangan ecb, membawa harapan perdagangan",0
"saham perusahaan minyak naik hingga 8,2% karena lonjakan minyak mentah",0
survei pew research center merinci ancaman terhadap masa depan internet,2
laporan mengisyaratkan dugaan ponsel pintar google nexus di bawah $100,2
mila kunis yang sedang hamil berusaha menutupi dugaan benjolan bayinya dengan pakaian longgar berwarna biru ...,1
apakah panggung liam payne turun karena penyalahgunaan narkoba?,1
apakah google fiber berada di jalur yang tepat untuk menjadi pesaing broadband utama?,2
video 'hello kitty' avril lavigne adalah murni wtf,1
"17 april 2014, 19:17",0
kanye west rayakan pesta bujangan?,1
brittny gastineau keluar dengan mata hitam setelah serangan 'saling',1
will smith dipatok sebagai bintang film tentang gegar otak nfl,1
tesla bisa menjual mobil listrik langsung ke konsumen di nyc,0
perusahaan lain yang bisa (atau mungkin) divestasi aset seperti bhp,0
"gm menarik kembali 1,3 juta mobil karena kegagalan kemudi",2
htc one m8: lima hal yang perlu anda ketahui,2
peringatan penarikan keju cottage,0
sistem aegis ashore menembakkan rudal sm-3 ke sasaran selama uji penerbangan angkatan laut mda,0
klip tpl cara makan panci: lebih sedikit lebih banyak klip tpl,1
caterpillar memotong kompensasi ceo tahun 2013 sebesar 32 persen menjadi $12 juta sebagai laba dan ...,0
bahan hidup – bakteri yang menghantarkan listrik dan memancarkan cahaya,2
fcc menyangkal desersi netralitas bersih,2
"christ bearer, rapper yang berafiliasi dengan wu-tang, memotong penis dalam upaya bunuh diri",1
pembuat film legendaris paul mazursky meninggal di usia 84 tahun,1
berita bisnis dan pasar: apa yang terjadi - 1 april 2014,0
toyota memindahkan basis as ke texas,0
laporan pbb mendesak untuk meninggalkan bahan bakar fosil,2
mcdonald's melihat pertumbuhan penjualan di bulan april setelah laba turun (2),0
robin roberts melakukan tur di belakang panggung 'dwts' sebelum menjadi juri,1
penasaran dengan amal alamuddin? semua yang perlu anda ketahui tentang george...,1
pusat udara tersibuk di timur tengah merencanakan perombakan landasan pacu,0
mempersiapkan akhir dukungan windows xp,2
penemuan genom rayap baru dapat memberikan pilihan pengendalian hama yang lebih baik,2
pejabat ecb khawatir bank-bank ue akan menghadapi denda as,0
