No,News Title,Category,News Title Indonesia
5869,Redskins Expect to Win Appeal: 'We've Seen This Story Before',Economy,Redskins Berharap Memenangkan Banding: 'Kami Telah Melihat Kisah Ini Sebelumnya'
51648,BOJ In Wait-And-See Mode,Economy,BOJ Dalam Mode Tunggu dan Lihat
50731,Maleficent premiere sees Brad Pitt punched,Entertainment,Penayangan perdana Maleficent menampilkan Brad Pitt yang ditinju
20247,"Jesus did not come to defeat the Roman rulers, but to save our souls",Entertainment,"Yesus datang bukan untuk mengalahkan penguasa Romawi, namun untuk menyelamatkan jiwa kita"
39682,Top 10 twists on the classic grilled cheese,Entertainment,10 variasi terbaik pada keju panggang klasik
63231,Euro zone price inflation stays low but stable in June,Economy,Inflasi harga zona Euro tetap rendah namun stabil di bulan Juni
12227,"In key document, UN climate panel warns emissions rising but drops statistics  ...",Technology,"Dalam dokumen penting, panel iklim PBB memperingatkan peningkatan emisi namun mengabaikan statistik ..."
61247,Google Offering Google Glass to Everyone for One Day Only,Technology,Google Menawarkan Google Glass kepada Semua Orang Hanya untuk Satu Hari
2253,"T.I., Floyd Mayweather Jr. involved in fight, reports say",Entertainment,"T.I., Floyd Mayweather Jr. terlibat perkelahian, kata laporan"
41080,"Netflix Streaming “Breaking Bad” In 4K, Will Shoot Original Programming In 4K  ...",Technology,"Streaming Netflix ""Breaking Bad"" Dalam 4K, Akan Merekam Program Asli Dalam 4K ..."
16193,"Maleficent Clip: Angelina Jolie Gets ""Awkward!""",Entertainment,"Klip Jahat: Angelina Jolie Menjadi ""Canggung!"""
19050,Brad Pitt to star in new film titled 'The Operators',Entertainment,Brad Pitt akan membintangi film baru bertajuk 'The Operators'
23093,Will the iPhone 6 really be as hideously ugly as we've seen in leaks?,Technology,Akankah iPhone 6 benar-benar jelek seperti yang kita lihat di bocoran?
34914,LG Optimus G will jump from 4.1.2 to Android 4.4.2 KitKat this summer,Technology,LG Optimus G akan beralih dari 4.1.2 ke Android 4.4.2 KitKat musim panas ini
49972,"When Mexicans Give You Limes, Make Limeade",Economy,"Saat Orang Meksiko Memberi Anda Jeruk Nipis, Buatlah Jeruk Nipis"
31279,Adam Levine May Be The Next Coach To Leave The Voice,Entertainment,Adam Levine Mungkin Menjadi Pelatih Berikutnya yang Meninggalkan The Voice
26491,Julia Louis-Dreyfus Bares All in Hilarious GQ Photo Shoot,Entertainment,Julia Louis-Dreyfus Menampilkan Semuanya dalam Pemotretan GQ yang Lucu
43192,Report: Climate change already affecting US,Technology,Laporan: Perubahan iklim telah mempengaruhi Amerika
25221,Gold extends drop as US economy outweighs Russia and Gaza worries,Economy,Emas melanjutkan penurunannya karena ekonomi AS melebihi kekhawatiran Rusia dan Gaza
28280,"Wedding prep or family reunion? Kim, Kanye and Kardashian kin converge on  ...",Entertainment,"Persiapan pernikahan atau reuni keluarga? Kerabat Kim, Kanye dan Kardashian berkumpul di ..."
63621,US Homebuilder Confidence Slips,Economy,Keyakinan Pembangun Rumah AS Tergelincir
3899,Internet ad revenue surpasses broadcast in US,Economy,Pendapatan iklan internet melampaui siaran di AS
51700,Zac Efron aloof about relationship status,Entertainment,Zac Efron menyendiri tentang status hubungan
65461,Forever-ever? Snapchat Settles FTC Complaint That Photos Don't Actually  ...,Technology,Selama-lamanya? Snapchat Menyelesaikan Keluhan FTC Bahwa Foto Sebenarnya Tidak ...
48986,"'Divergent' starts off with $4.9 million Thursday night, 'Insurgent' gets the green light",Entertainment,"'Divergent' dimulai dengan $4,9 juta pada Kamis malam, 'Insurgent' mendapat lampu hijau"
11635,Facebook Begins Testing a Buy Button,Technology,Facebook Mulai Menguji Tombol Beli
58929,GLOBAL ECONOMY WEEKAHEAD-Fed in focus as investors seek reassurance,Economy,PEKAN EKONOMI GLOBAL-Fed menjadi fokus saat investor mencari kepastian
31599,Galaxy S5 Vs iPhone 5S - Speed Test [VIDEO],Technology,Galaxy S5 Vs iPhone 5S - Tes Kecepatan [VIDEO]
37552,Facebook Introduces New Way to Flirt With Relationship 'Ask' Button,Technology,Facebook Memperkenalkan Cara Baru untuk Menggoda Dengan Tombol 'Tanya' Hubungan
26820,Canada Jobless Rate Falls to 7% as Labor Market Shrinks,Economy,Tingkat Pengangguran Kanada Turun menjadi 7% karena Pasar Tenaga Kerja Menyusut
492,Chinese reduced its rate of deadly mine accidents,Economy,Tiongkok mengurangi tingkat kecelakaan tambang yang mematikan
58276,"Extant and The Strain: Junky, Stupid, Perfect for Summer",Entertainment,"Masih Ada dan Ketegangan: Junky, Bodoh, Sempurna untuk Musim Panas"
37802,Government Could Switch to Garamond Font To Save $136 Million a Year,Technology,Pemerintah Bisa Beralih ke Garamond Font Untuk Menghemat $136 Juta Setahun
13054,Americans ready to roll for holiday,Economy,Orang Amerika siap berangkat berlibur
53895,'The Blacklist' star Megan Boone promises a 'full-blown thriller' of a finale,Entertainment,Bintang 'The Blacklist' Megan Boone menjanjikan 'thriller besar-besaran' di final
37633,Levine on Wall Street: Worldly Philosophers,Economy,Levine di Wall Street: Filsuf Duniawi
64401,Egypt takes big step toward reform of bloated subsidy system,Economy,Mesir mengambil langkah besar menuju reformasi sistem subsidi yang membengkak
13685,The Many Faces of Cameron Diaz,Entertainment,Banyak Wajah Cameron Diaz
14744,Jeopardy! Champ Arthur Chu Ends 11-Game Run,Entertainment,Bahaya! Juara Arthur Chu Mengakhiri 11 Pertandingan
29130,Snapchat Valued At Nearly $10 Billion,Economy,Snapchat Bernilai Hampir $10 Miliar
61242,"Facebook To Bring Internet To The World Using Satellites, Drones And Frickin  ...",Technology,"Facebook Akan Menghadirkan Internet ke Dunia Menggunakan Satelit, Drone, dan Frickin ..."
55707,US employers posted more open jobs in January,Economy,Perusahaan-perusahaan di AS membukukan lebih banyak pekerjaan terbuka pada bulan Januari
50976,Auto recalls hit record level in US,Technology,Penarikan kembali mobil mencapai rekor tertinggi di AS
36065,Moscow accuses EU of following US in Ukraine crisis,Economy,Moskow menuduh UE mengikuti AS dalam krisis Ukraina
11817,NASA launches mission to monitor Earth's breathing,Technology,NASA meluncurkan misi untuk memantau pernapasan bumi
21414,Homeland Security Warning: Don't Use Internet Explorer,Technology,Peringatan Keamanan Dalam Negeri: Jangan Gunakan Internet Explorer
18180,TIMELINE: Major Events Related to Career of Target's CEO,Economy,TIMELINE: Peristiwa Besar Terkait Karir CEO Target
40583,"Apple CEO Tim Cook 'Outed' as Gay by CNBC co-achor, Simon Hobbs on Live  ...",Entertainment,"CEO Apple Tim Cook 'Dikeluarkan' sebagai Gay oleh rekan presenter CNBC, Simon Hobbs di Live ..."
7658,"NSA, White House deny prior Heartbleed intelligence",Technology,NSA dan Gedung Putih menyangkal informasi intelijen Heartbleed sebelumnya
52353,Samsung Galaxy Tab S 8.4 Hands On,Technology,Samsung Galaxy Tab S 8.4 Praktis
57645,FedEx charged with delivering drugs from illegal online pharmacies,Economy,FedEx didakwa mengirimkan obat dari apotek online ilegal
39350,Whale fossil sheds light on cetacean sonar's origin,Technology,Fosil paus menjelaskan asal usul sonar cetacea
46445,Retail sales show consumers in a buying mood,Economy,Penjualan ritel menunjukkan konsumen sedang dalam mood membeli
23835,"Japan's whaling “not for scientific purposes,” must cease",Technology,Penangkapan ikan paus di Jepang “bukan untuk tujuan ilmiah” harus dihentikan
3443,Yum? Kickstarter project created to make potato salad,Entertainment,enak? Proyek Kickstarter dibuat untuk membuat salad kentang
45707,NBC wins primetime 18-49 demo battle for 2013-14 season,Entertainment,NBC memenangkan pertarungan demo primetime 18-49 untuk musim 2013-14
37405,Pharrell Williams Named New Coach For Season 7 Of NBC's 'The Voice',Entertainment,Pharrell Williams Ditunjuk Pelatih Baru Untuk Musim 7 'The Voice' NBC
54217,Zac Efron punched in Skid Row fight: report,Entertainment,Zac Efron meninju dalam pertarungan Skid Row: laporkan
22755,Gallup finds rate of uninsured dropped in states that embraced ObamaCare,Economy,Gallup menemukan tingkat orang yang tidak memiliki asuransi menurun di negara-negara bagian yang menganut ObamaCare
32694,3 Beauty Ideas You'll Want to Steal From This Star (Guess Who!) on Last Night's  ...,Entertainment,3 Ide Kecantikan yang Ingin Anda Curi dari Bintang Ini (Tebak Siapa!) di Tadi Malam ...
55929,More than 20 Boston concertgoers taken to hospital,Entertainment,Lebih dari 20 penonton konser Boston dibawa ke rumah sakit
21206,Lindsay Lohan to make stage debut,Entertainment,Lindsay Lohan akan melakukan debut panggung
65237,Zillow and Trulia Combine: Bloomberg West (07/28),Economy,Kombinasi Zillow dan Trulia: Bloomberg West (28/07)
2179,Google and Apple settle smartphone patent litigation,Technology,Google dan Apple menyelesaikan litigasi paten ponsel pintar
65170,Cevallos: How GM dodges liability in recall,Economy,Cevallos: Bagaimana GM menghindari tanggung jawab dalam penarikan kembali
5275,Reason Why WWE Stock Continues To Plummet Since NBC Deal Was Announced,Economy,Alasan Mengapa Saham WWE Terus Merosot Sejak Kesepakatan NBC Diumumkan
8687,This white DualShock 4 is beautiful,Technology,DualShock 4 putih ini cantik
42937,'Castle' Finale: Will Castle & Beckett Finally Get Married? — Watch,Entertainment,Final 'Castle': Akankah Castle & Beckett Akhirnya Menikah? - Jam tangan
37684,"In GM recall case, most victims were young drivers",Technology,"Dalam kasus recall GM, sebagian besar korbannya adalah pengemudi muda"
9281,What you need to know before markets open,Economy,Apa yang perlu Anda ketahui sebelum pasar dibuka
30597,PSN Is Back Online,Technology,PSN Kembali Online
15634,Facebook Unveils Internet Drone Lab,Technology,Facebook Meluncurkan Lab Drone Internet
40357,Turkish assets unsettled as Twitter ban raises political tension,Economy,Aset Turki gelisah karena larangan Twitter meningkatkan ketegangan politik
28101,"As Amazon looms, Indian e-tailers strike USD 400 million in deals",Economy,"Seiring dengan semakin dekatnya Amazon, e-tailer India mencapai kesepakatan senilai USD 400 juta"
30843,30 people killed in bus crash in western Thailand,Technology,30 orang tewas dalam kecelakaan bus di Thailand barat
40957,Greenpeace activists board 2 rigs to protest oil search in Arctic waters,Economy,Aktivis Greenpeace menaiki 2 rig untuk memprotes pencarian minyak di perairan Arktik
910,"Christian Rappers Sue Katy Perry for Tainting Song With ""Black Magic""",Entertainment,"Rapper Kristen Menuntut Katy Perry karena Mencemari Lagu Dengan ""Black Magic"""
57904,GOOGLE EARNINGS: Here's What We're Looking For When It Reports This  ...,Economy,PENGHASILAN GOOGLE: Inilah Yang Kami Cari Saat Melaporkan Hal Ini ...
60233,Twitter and Amazon launch hashtag shopping service,Economy,Twitter dan Amazon meluncurkan layanan belanja hashtag
1181,"UPDATE 3-Independent Scania board members reject bid, VW unfazed",Economy,"PEMBARUAN 3-Anggota dewan independen Scania menolak tawaran, VW tidak terpengaruh"
52964,"SHAREHOLDER ALERT: OpenTable, Inc., Merger Investigation -- The Law  ...",Economy,"PERINGATAN PEMEGANG SAHAM: OpenTable, Inc., Investigasi Merger -- Hukum ..."
33797,Home News Toronto MPs Nash and Optiz witness 'pivotal...,Economy,Beranda Berita Anggota parlemen Toronto Nash dan Optiz menyaksikan 'penting...
27342,Higher Open Predicted For China Shares,Economy,Prediksi Pembukaan Lebih Tinggi Untuk Saham Tiongkok
29793,"Current Mortgage Interest Rates at TD Bank on May 6, 2014",Technology,Suku Bunga KPR Saat Ini di TD Bank pada tanggal 6 Mei 2014
17989,Guess Which Actor Dressed in Drag for Arcade Fire's 'We Exist' Video?,Entertainment,Tebak Aktor Mana yang Berpakaian Drag untuk Video 'We Exist' Arcade Fire?
39322,Azerbaijan's consumer inflation continues outpacing monetary one,Economy,Inflasi konsumen di Azerbaijan terus melampaui inflasi moneter
26310,Power Rangers Live Action Movie Franchise in the Works!,Entertainment,Waralaba Film Aksi Langsung Power Rangers sedang dalam Pengerjaan!
60375,Darden Defies Hedge Funds With Red Lobster Sale Plan,Economy,Darden Menentang Hedge Funds Dengan Rencana Penjualan Lobster Merah
48039,"Mad Men recap: Season 7, Episode 5, 'The Runaways'",Entertainment,"Rekap Mad Men: Musim 7, Episode 5, 'The Runaways'"
5188,DirecTV to offer NFL Sunday Ticket streaming options,Technology,DirecTV menawarkan opsi streaming Tiket Minggu NFL
1016,"BMW, Ford, Chrysler join Japanese automakers in airbag recall",Technology,"BMW, Ford, Chrysler bergabung dengan produsen mobil Jepang dalam penarikan kembali kantung udara"
52852,"Bella! First Pic of Kim Kardashian, Kanye West and North at Their Wedding",Entertainment,"Bella! Foto Pertama Kim Kardashian, Kanye West dan North di Pernikahan Mereka"
19640,Google Maps' Pokémon Challenge is not a joke.,Technology,Tantangan Pokémon Google Maps bukanlah lelucon.
20959,Jury in Anglo trial sent home for the night,Economy,Juri dalam persidangan Anglo dipulangkan malam itu
3974,What you can do against Internet Explorer's latest 0-day vulnerability (April 2014),Technology,Apa yang dapat Anda lakukan terhadap kerentanan 0 hari terbaru Internet Explorer (April 2014)
11265,Microsoft and Computer History Museum release MS-DOS and Word source code,Technology,Microsoft dan Museum Sejarah Komputer merilis kode sumber MS-DOS dan Word
8165,'Titanfall' Tops March Video Game Sales,Technology,"""Titanfall"" Memuncaki Penjualan Video Game Bulan Maret """
6359,Lindsay Lohan's miscarriage heartache,Entertainment,Sakit hati keguguran Lindsay Lohan
34138,Putin orders Russian CB to help sanctions-hit bank,Economy,Putin memerintahkan CB Rusia untuk membantu bank yang terkena sanksi
16669,Travel Channel delays Adam Richman show after Instagram posts,Entertainment,Travel Channel menunda pertunjukan Adam Richman setelah postingan Instagram
37556,The best April Fool's Day pranks,Technology,Lelucon Hari April Mop terbaik
63880,"US indexes drift higher; Tiffany gains - WNCN: News, Weather",Economy,"Indeks AS melayang lebih tinggi; Keuntungan Tiffany - WNCN: Berita, Cuaca"
22989,The prince of (more than) darkness: Gordon Willis (1931 - 2014),Entertainment,Pangeran (lebih dari) kegelapan: Gordon Willis (1931 - 2014)
1063,Options Update for Intel Corporation,Economy,Pembaruan Opsi untuk Intel Corporation
47299,Business Wire,Technology,Kawat Bisnis
16931,Samsung Profits Dip for the Second Consecutive Quarter,Technology,Laba Samsung Turun untuk Kuartal Kedua Berturut-turut
9318,New report slams Xbox One and PS4 power consumption: Inefficiencies still  ...,Technology,Laporan baru mengecam konsumsi daya Xbox One dan PS4: Masih ada inefisiensi ...
1919,US Airways sorry for x-rated tweet,Entertainment,US Airways minta maaf atas tweet berperingkat x
64012,Are London taxis the most expensive in the world?,Economy,Apakah taksi London yang termahal di dunia?
35243,The Best of YouTube,Entertainment,Yang Terbaik dari YouTube
61,Game of Thrones season 5 casting: Mace Tyrell to return,Entertainment,Pemeran Game of Thrones musim 5: Mace Tyrell akan kembali
814,UK Chart: Titanfall enjoys biggest launch of 2014,Technology,UK Chart: Titanfall menikmati peluncuran terbesar pada tahun 2014
37811,Apple offering free recycling of all used products,Technology,Apple menawarkan daur ulang gratis untuk semua produk bekas
19065,'I'm a touchy-feely person': Harris,Entertainment,'Saya orang yang sensitif': Harris
33379,Chris Martin: 'I did not cheat on Gwyneth',Entertainment,Chris Martin: 'Saya tidak selingkuh dari Gwyneth'
57625,NASA Celebrated Earth Day By Making A Giant Global Selfie,Technology,NASA Merayakan Hari Bumi Dengan Membuat Selfie Global Raksasa
45426,San Diego Comic-Con 2014: The Big News You Need To Know,Entertainment,San Diego Comic-Con 2014: Berita Besar yang Perlu Anda Ketahui
25321,Johnny Depp spoils fiancee Amber Heard for her 28th birthday in New York,Entertainment,Johnny Depp memanjakan tunangannya Amber Heard untuk ulang tahunnya yang ke-28 di New York
59187,How 'Heartbleed' bug illicitly retrieves passwords,Technology,Bagaimana bug 'Heartbleed' mengambil kata sandi secara ilegal
34863,Strong Euro Generates Need For Further Monetary Easing: ECB Noyer,Economy,Euro yang Kuat Menghasilkan Perlunya Pelonggaran Moneter Lebih Lanjut: ECB Noyer
46072,ESA's CryoSat data: Antarctica's ice sheet shrinking faster than ever,Technology,Data CryoSat ESA: Lapisan es Antartika menyusut lebih cepat dari sebelumnya
21069,Emma Watson Steals The Show In Black Gown At New York Premiere Of Noah,Entertainment,Emma Watson Mencuri Perhatian Dengan Gaun Hitam Di Penayangan Perdana Noah di New York
5582,Shigeru Ban wins 2014 Pritzker Prize,Entertainment,Shigeru Ban memenangkan Hadiah Pritzker 2014
51314,Jay Z Attacked By Beyonce's Sister Solange In Elevator After Met Gala (VIDEO),Entertainment,Jay Z Diserang Adik Beyonce Solange di Lift Usai Met Gala (VIDEO)
41623,Stooges drummer Scott Asheton dies at 64,Entertainment,Drummer antek Scott Asheton meninggal pada usia 64 tahun
31667,Harrison Ford injured by the door of the Millennium Falcon on set of new 'Star  ...,Entertainment,Harrison Ford terluka oleh pintu Millennium Falcon di lokasi syuting 'Star ...
50395,Mama bear saves baby from busy highway because there are still good things in  ...,Entertainment,Mama beruang menyelamatkan bayi dari jalan raya yang sibuk karena masih ada hal baik di ...
54792,Kim Kardashian Caught Buying Stacks Of Her 'Vogue' Magazine Cover,Entertainment,Kim Kardashian Ketahuan Membeli Tumpukan Sampul Majalah 'Vogue' miliknya
43178,"Review: 'Draft Day' With Kevin Costner, Jennifer Garner And Denis Leary",Entertainment,"Ulasan: 'Draft Day' Bersama Kevin Costner, Jennifer Garner, dan Denis Leary"
36395,GOG.com 2014 Summer Sale Is Now Live,Technology,Obral Musim Panas GOG.com 2014 Kini Tayang
33361,Brooks Wheelan 'Fired' From 'SNL',Entertainment,Brooks Wheelan 'Dipecat' Dari 'SNL'
59860,'The Amazing pider-Man 2' mints Rs.41.7 crore in India in four days,Entertainment,"'The Amazing pider-Man 2' menghasilkan Rs41,7 crore di India dalam empat hari"
35503,US airlines to disclose bag and seat allocation fees before purchase,Economy,Maskapai penerbangan AS akan mengungkapkan biaya alokasi bagasi dan kursi sebelum pembelian
26076,Lawson: New Star Wars would bore me,Entertainment,Lawson: Star Wars baru akan membuat saya bosan
60866,Bateman pushes comedy envelope,Entertainment,Bateman mendorong amplop komedi
62835,'Chicken from hell' dinosaur gets a proper name,Technology,Dinosaurus 'Ayam dari Neraka' mendapat nama yang tepat
1817,"House GOP committed to Obamacare alternative, but passing a bill this year is  ...",Economy,"Partai Republik di DPR berkomitmen terhadap alternatif Obamacare, namun meloloskan RUU tahun ini adalah ..."
18298,India Morning Call-Global Markets,Economy,India Morning Call-Pasar Global
33810,China Developing Supersonic Submarine That Could 'Fly' From Beijing To San  ...,Technology,China Kembangkan Kapal Selam Supersonik yang Bisa 'Terbang' dari Beijing ke San ...
53929,'Rules mean nothing' to Obama,Economy,'Peraturan tidak ada artinya' bagi Obama
28457,Google Just Hired a New Exec to Help Convince the World Google Glass Is Cool,Technology,Google Baru saja Mempekerjakan Eksekutif Baru untuk Membantu Meyakinkan Dunia bahwa Google Glass Itu Keren
7600,Candy Crush maker sees $7.6bn IPO valuation,Economy,"Pembuat Candy Crush melihat penilaian IPO $7,6 miliar"
30807,SpaceX sues US Air Force over satellite contracts,Technology,SpaceX menggugat Angkatan Udara AS atas kontrak satelit
2660,X-Men director accused of sexually abusing a 15-year-old boy,Entertainment,Sutradara X-Men dituduh melakukan pelecehan seksual terhadap anak laki-laki berusia 15 tahun
15967,Cannes festival lineup has Hollywood star power,Entertainment,Jajaran festival Cannes memiliki kekuatan bintang Hollywood
57721,"'Divergent' opens with $56 million, kicking off another young adult franchise for  ...",Entertainment,"'Divergent' dibuka dengan $56 juta, memulai franchise dewasa muda lainnya untuk ..."
33840,Gas prices may be close to 2014 peak,Economy,Harga gas mungkin mendekati puncak tahun 2014
58066,"Stocks Move Mostly Higher, Lifting S&P 500 To Record High - US Commentary",Economy,"Saham Sebagian Besar Bergerak Lebih Tinggi, Mengangkat S&P 500 Ke Rekor Tertinggi - Komentar AS"
4485,6 awesome photos from the Kids' Choice Awards you have to see,Entertainment,6 foto keren dari Kids' Choice Awards yang wajib Anda lihat
44708,Ming Dynasty 'chicken cup' sold for record $36M - KMPH FOX 26 | Central San  ...,Entertainment,'Piala ayam' Dinasti Ming terjual dengan rekor $36 juta - KMPH FOX 26 | San Tengah ...
10646,Walmart expands video game trade-ins to stores,Economy,Walmart memperluas pertukaran video game ke toko-toko
45218,Amazon's Prime Air team to test fifth and sixth-generation aerial vehicles soon,Economy,Tim Prime Air Amazon akan segera menguji kendaraan udara generasi kelima dan keenam
33061,Tension Over $2B Oculus Acquisition Shows that the Time for Equity  ...,Technology,Ketegangan Atas Akuisisi Oculus senilai $2 Miliar Menunjukkan Saatnya untuk Ekuitas ...
4141,Miley Cyrus Inks Inner Lip with a Sad Kitten: What Does this Mean?,Entertainment,Miley Cyrus Menato Bibir Bagian Dalam dengan Anak Kucing yang Sedih: Apa Artinya Ini?
20202,In Memoriam: Top 5 'Game of Thrones' Deaths From Season 4,Entertainment,In Memoriam: 5 Kematian 'Game of Thrones' Teratas Dari Musim 4
21664,Freddie Mac posts $4B profit in 1Q,Economy,Freddie Mac membukukan keuntungan $4 miliar dalam 1Q
31851,GM recall linked to ignition switch traces the part to China,Technology,Penarikan kembali GM terkait dengan saklar pengapian menelusuri suku cadang tersebut ke Tiongkok
32158,Holcim and Lafarge cement deal,Economy,Kesepakatan semen Holcim dan Lafarge
20198,Kate Middleton dons demure white dress to support Andy Murray at Wimbledon  ...,Entertainment,Kate Middleton mengenakan gaun putih sopan untuk mendukung Andy Murray di Wimbledon ...
45602,US authorities charge Russian national with hacking,Technology,Pihak berwenang AS menuduh warga negara Rusia melakukan peretasan
60867,Facebook testing out new “Buy” button,Technology,Facebook menguji tombol “Beli” baru
23947,Scott Derrickson Directing 'Dr. Strange' for Marvel,Entertainment,Scott Derrickson Mengarahkan 'Dr. Aneh bagi Marvel
61286,Video Parody: How Google Glass Changed This Guy's Life In All The Wrong Ways,Technology,Parodi Video: Bagaimana Google Glass Mengubah Kehidupan Orang Ini Dengan Cara Yang Salah
42944,WWE SmackDown: Spoiler-Free Preview for June 27,Economy,WWE SmackDown: Pratinjau Bebas Spoiler untuk 27 Juni
11073,"WATCH: Miley Cyrus Smokes, Raps and Dances On Wild Flight",Entertainment,"TONTON: Miley Cyrus Merokok, Rap, dan Menari Dalam Penerbangan Liar"
47184,Operation Dry Water is June 27-29 statewide,Technology,Operasi Air Kering berlangsung pada 27-29 Juni di seluruh negara bagian
25218,Cannes: 'White Dog' wins Un Certain Regard prize,Entertainment,Cannes: 'Anjing Putih' memenangkan hadiah Un Sure Regard
6308,Hangout Festival: where to park?,Entertainment,Festival Hangout: di mana harus parkir?
12947,'Cupcake' Katy Perry portrait to grace the National Portrait Gallery,Entertainment,Potret 'Cupcake' Katy Perry menghiasi Galeri Potret Nasional
32745,After Aereo: Here Are The Best Streaming TV Options For Cord Cutters,Technology,Setelah Aereo: Inilah Pilihan TV Streaming Terbaik Untuk Pemotong Kabel
41135,"Markell, MD governor voice concerns about AstraZeneca takeover",Economy,"Markell, gubernur MD menyuarakan keprihatinan tentang pengambilalihan AstraZeneca"
45835,Jason Aldean dating American Idol contestant Brittany Kerr after affair,Entertainment,Jason Aldean berkencan dengan kontestan American Idol Brittany Kerr setelah berselingkuh
60615,Rolf Harris admits to affair,Entertainment,Rolf Harris mengaku berselingkuh
40997,Self-driving cars get green light in California – Here's the deal,Technology,Mobil self-driving mendapat lampu hijau di California – Begini kesepakatannya
27479,Give R100 to charity & get cast in Star Wars Episode VII,Entertainment,Berikan R100 untuk amal & dapatkan peran dalam Star Wars Episode VII
25655,Pictures of Kate Middleton's Naked Bum Published in German Tabloid,Entertainment,Gambar Naked Bum Kate Middleton Diterbitkan di Tabloid Jerman
52615,O'Donnell's 'seven-figure View deal',Entertainment,'Kesepakatan Tampilan tujuh digit' O'Donnell
22577,Kim Kardashian and Kanye West conquer Vogue,Entertainment,Kim Kardashian dan Kanye West menaklukkan Vogue
2429,"Afternoon Movers: Netflix Inc., (NASDAQ:NFLX), Facebook Inc. (NASDAQ:FB  ...",Entertainment,"Penggerak Sore: Netflix Inc., (NASDAQ:NFLX), Facebook Inc. (NASDAQ:FB ..."
48388,Major Automakers Report Strong US May Sales,Economy,Produsen Mobil Besar Melaporkan Penjualan AS yang Kuat di Bulan Mei
17694,"Johnny Weir, husband Victor Voronov split (Photo)",Entertainment,"Johnny Weir, suami Victor Voronov berpisah (Foto)"
36640,Country singer Kevin Sharp dies at 43,Entertainment,Penyanyi country Kevin Sharp meninggal pada usia 43 tahun
11772,Distilleries lead rally to shore up key index,Economy,Pabrik penyulingan memimpin reli untuk menopang indeks utama
47800,Allergan advises shareholders to reject Valeant takeover bid,Economy,Allergan menyarankan pemegang saham untuk menolak tawaran pengambilalihan Valeant
63700,HP may cut thousands more jobs,Economy,HP mungkin akan memangkas ribuan pekerjaan lagi
64079,Euro zone economy too weak to support sustainable growth,Economy,Perekonomian zona euro terlalu lemah untuk mendukung pertumbuhan berkelanjutan
5431,Original 'observational' comic David Brenner dies at 78,Entertainment,Komik 'observasional' asli David Brenner meninggal pada usia 78 tahun
8636,"Amazon.com, Inc. (AMZN) Remains A Buy On Reaccelerating Growth",Economy,"Amazon.com, Inc. (AMZN) Tetap Mendukung Percepatan Pertumbuhan"
46799,PG&E charged with obstruction over 2010 blast in California,Economy,PG&E didakwa menghalangi ledakan tahun 2010 di California
53924,Watch the First Official Trailer for Gone Girl,Entertainment,Tonton Trailer Resmi Pertama Gone Girl
8020,"Russian shares down, Rosneft underperforms after Yukos ruling",Economy,"Saham Rusia turun, Rosneft berkinerja buruk setelah keputusan Yukos"
16847,Kate Winslet Explains Son Bear Blaze's Name,Entertainment,Kate Winslet Menjelaskan Nama Son Bear Blaze
32651,McDonald's to offer free morning coffee,Economy,McDonald's menawarkan kopi pagi gratis
53511,China's April Trade Data Offer Latest Upbeat Signs for Economy,Economy,Data Perdagangan Tiongkok bulan April Memberikan Tanda-tanda Optimis Terbaru bagi Perekonomian
42671,Microsoft layoffs: What the bloodbath leaves behind,Technology,PHK Microsoft: Apa yang ditinggalkan oleh pertumpahan darah
31252,'Gone Girl' Trailer: Ben Affleck Claims He Didn't Murder His Wife,Entertainment,"Trailer ""Gone Girl"": Ben Affleck Mengklaim Dia Tidak Membunuh Istrinya"
29363,Lana Del Rey Answers Frances Bean Cobain,Entertainment,Lana Del Rey Menjawab Frances Bean Cobain
2631,"First Life with ""Alien"" DNA Created in Lab",Technology,"Kehidupan Pertama dengan DNA ""Alien"" Dibuat di Lab"
28903,Kristen Bell And Dax Shepard Expecting Baby Number Two!,Entertainment,Kristen Bell dan Dax Shepard Sedang Menantikan Bayi Nomor Dua!
3271,"France says mooted BNP Paribas' USD10bn U.S. fine ""unreasonable""",Economy,"Prancis mengatakan denda AS sebesar USD10 miliar yang diperdebatkan oleh BNP Paribas ""tidak masuk akal"""
48636,Girl getting hit by flying shovel is the reason Vine exists,Entertainment,Gadis yang tertabrak sekop terbang adalah alasan keberadaan Vine
30791,"Michael Jackson's legacy five years since his death: Music, family and 'What if?'",Entertainment,"Warisan Michael Jackson lima tahun sejak kematiannya: Musik, keluarga, dan 'Bagaimana jika?'"
55251,Climate change impacts 'might already be considered dangerous',Technology,Dampak perubahan iklim 'mungkin sudah dianggap berbahaya'
52469,Jurassic World: On-set pictures of the dinosaur blockbuster,Entertainment,Jurassic World: Gambar-gambar blockbuster dinosaurus di lokasi syuting
43738,"Asia stocks muted as China data, Wall St weighed - WNCN: News, Weather",Economy,"Saham Asia melemah karena data Tiongkok dan Wall St membebani - WNCN: Berita, Cuaca"
36188,Facebook Ask button lets pesky friends nag you about your private life,Technology,Tombol Tanya Facebook memungkinkan teman-teman sial mengomeli Anda tentang kehidupan pribadi Anda
60424,This might be the way to fly,Economy,Ini mungkin cara untuk terbang
30251,"Google says OEM skins won't dilute Android Wear, Android TV and Android Auto",Technology,"Google mengatakan kulit OEM tidak akan melemahkan Android Wear, Android TV, dan Android Auto"
