text,label
"facebook menambahkan fitur teman terdekat ke aplikasi untuk iphone, android",2
"penjualan chrysler naik 16,7% pada bulan mei terbaik sejak 2007",2
"demi tertawa, berhentilah memberikan serial komedi luar biasa keluarga modern ...",1
"kaus kaki 'captain america' box office, mata bentrokan besar",1
"rekap 'the originals' season 1, episode 16: masalah keluarga",1
wanita oakland yang pingsan di coachella meninggal,1
otoritas perlindungan data inggris akan berbicara dengan facebook tentang studi psikologis tentang ...,2
penjualan gm as melonjak 13% di bulan mei,2
"berikut prototipe mobil tanpa pedal, rem, dan setir google",2
rihanna menimbulkan kontroversi dengan tweet '#freepalestine',1
one direction memenangkan 2 penghargaan di nickelodeon kids' choice awards - tonton ...,1
fhfa mencapai penyelesaian rmbs $280 juta dengan barclays,0
"dengan musim panas yang berayun, kesadaran tentang minum dan berperahu meningkat",2
demi lovato menghargai kakek gay atas semangatnya di logo trailblazers: watch,1
"penghargaan film mtv 2014: conan o'brien menjanjikan ketelanjangan, kejutan",1
perdagangan euro stabil pada senin pagi,0
"htc one (m8) resmi diluncurkan dengan layar 5″ 1080p, quad-core 2.3ghz ...",2
"kim, kanye menikah di florence yang romantis",1
"menyerap dan berpori dan sekarang dalam 3-d, ini adalah trailer film spongebob baru",1
inflasi dan suku bunga berjalan seiring,0
sejarah tercipta di wall street saat dow menembus 17.000 poin,0
"saham eropa kesulitan, asia naik karena data tiongkok - fox 32 news chicago",0
daum dan kakao membidik naver,0
pembawa acara dancing with the stars tom bergeron berbicara tentang perubahan musim 18,1
semakin banyak perempuan yang memilih menjadi ibu rumah tangga,0
"proposal proyek, pengakuan, penunjukan, dan pembelian - catatan analis ...",0
posting thinspiration menghabiskan bintang tv,1
"kristen stewart, anne hathaway, brie larson berpakaian drag",1
melissa mccarthy tetap setia pada 'tammy',1
pembuat candy crush king memenangkan lebih banyak penggemar,0
"trailer gone girl: ben affleck, rosamund pike dalam film thriller david fincher",1
"""there's a deep love"": orlando bloom terbuka tentang hubungan miranda kerr",1
nomor bisikan alcoa menunjukkan keyakinan terbatas (aa),0
chris evans & scarlett johansson tampil retro di 'captain america' baru yang luar biasa ...,1
forex - eur/usd tetap stabil setelah data barang tahan lama as,0
nominasi penghargaan james beard diumumkan,1
apple menyelesaikan kasus antitrust e-book dengan negara bagian dan konsumen,2
"komedian david brenner, favorit 'tonight show' johnny carson, meninggal di ...",1
mengingat penulis buku anak-anak walter dean myers,1
"intel ingin menjual chipnya untuk 'mata, telinga, pergelangan tangan, dan batang tubuh'",2
rekap 'orang gila': gangguan kosmik,1
jonathan safran foer membawa literatur ke piala chipotle (sungguh),1
google cardboard adalah headset vr diy dengan anggaran terbatas,2
"mengapa wanita berpengaruh ingin melarang b-word. (tidak, bukan yang itu.)",1
pembaruan google maps menawarkan pengguna ios dan android dengan fitur mode offline ...,2
12 tahun kemudian: pernikahan yunani besar saya yang gemuk akhirnya mendapat sekuel nia vardalos ke ...,1
rekap 'american idol' 2014: penampilan terbaik namun memperkuat top 11,1
pemerintahan obama memulai proses penyusunan peraturan fracking,0
robin thicke akan menampilkan lagu debut tentang paula patton di acara penghargaan,1
emas turun tajam seiring menurunnya permintaan di asia,0
facebook melihat tombol beli di layar,2
minyak turun karena produksi irak tetap tidak terpengaruh,0
apakah justin bieber kedapatan membuat lelucon kkk dalam video rasis barunya?,1
adele menggoda 25 di twitter?,1
texas merayap karena produksi minyak mentah irak,0
prancis membatasi penggunaan kendaraan untuk mencegah polusi udara,2
draf 'like a rolling stone' karya dylan terjual seharga $2 juta - kmph fox 26 | san tengah ...,1
nama dan wajah,1
"symantec: grup peretasan ""capung"" yang menargetkan perusahaan energi barat",2
angkatan laut as menyerahkan kapal tanker minyak ke pemerintah libya setelah dimuat di ...,0
pemerintah korea utara menyatakan film seth rogen sebagai 'aksi perang',1
"prediksi box office anda sebagai 'transformers 4' menghasilkan $8,75 juta ...",1
kelompok ketenangan minnesota siap bertempur memperebutkan minuman beralkohol bubuk baru,1
acara tahunan walk for the cross diselenggarakan di sydney utara,1
"hasil microsoft mengalahkan ekspektasi, dengan pendapatan $5,7 miliar",0
ulangi: tiongkok meluncurkan rencana urbanisasi,0
"saya tidak tahu mengapa saya adalah simbol seks' kata sebongkah kejantanan yang membara jon ... irish examiner e dqp_0hv3qtdogmmxikonsjktyxh-m 1397237964614 98713 tv melihat ke masa lalu untuk mencari cerita dengan daya tarik abadi asbury park press dan dqp_0hv3qtdogmmxikonsjktyxh-m 1397237964971 98714 disetel: 'mad men' amc memulai musim terakhir 2 bagian pittsburgh post-gazette e dqp_0hv3qtdogmmxikonsjktyxh-m 1397237965273 98715 mad men"" berakhir di depan mata matthew weiner dengan musim baru",1
produsen mobil jepang siap meningkatkan penjualan di tiongkok,0
saham china vanke di hong kong naik di awal debut,0
"htc menjadi ""blah blah blah"" dalam iklan htc one m8 pertama",2
x-men: masa lalu masa depan (3d),1
fox memecat chris colfer dari glee (pembaruan) twitter hack,1
'divergent': saat yang menarik di masa depan chicago yang suram,1
harga gas lokal terus turun,2
rush limbaugh mengatakan cbs telah 'menyatakan perang di jantung amerika',1
ti tidak mendapatkan dua mata hitam dari floyd mayweather,1
kesepakatan blackberry-amazon memberi pengguna bb10 akses ke aplikasi amazon appstore,0
"google, amazon, dan raksasa online lainnya memperingatkan fcc untuk menjaga netralitas internet",2
trailer pertama the equalizer dibintangi denzel washington,1
dakota utara capai tonggak produksi 1 juta b/d,0
anda sekarang dapat membaca jonathan safran foer dan toni morrison tentang cangkir chipotle,1
banyak faktor yang menentukan apakah acara seperti miley cyrus dibatalkan atau ditunda,1
model berbasis samsung galaxy s5 tizen terlihat online,2
will smith akan membintangi film tentang gegar otak sepak bola di nfl,1
joan rivers mengecam berat badan lena dunham karena mendukung obesitas dan diabetes,1
video deposisi justin bieber menunjukkan sisi terburuknya: tonton,1
"apple meminta $2,2 miliar dari samsung karena pelanggaran paten",2
amazon berjanji untuk melawan ftc pada pembelian dalam aplikasi anak-anak,2
"j law, adam sandler mendapat penghargaan besar di nickelodeon's kids' choice awards",1
"minyak mentah mendekati level tertingginya dalam 9 bulan karena militan irak merebut lebih banyak wilayah, optimis ...",0
civilization: beyond earth diumumkan sebagai penerus spiritual alpha centauri,2
"wawancara: chaz ebert, sutradara steve james di 'life itself'",1
"kematian eric hill terungkap saat lajang, andi dorfman hancur",1
tonton bintang 'transformers' nicola peltz dan jack reynor mengambil 'transformers' kami ...,1
"tentang pdb, adp dan samp;p",0
pembukaan london: saham melemah karena investor menunggu data inflasi zona euro,0
brad & angie bekerja sama untuk film rahasia,1
peristiwa paskah dari telur hingga ibadah,1
pernikahan nate berkus,1
menantikan pertemuan hebat barack obama-narendra modi: john kerry,0
kleiner akan berinvestasi di snapchat dengan valuasi hampir $10 miliar: laporan,0
the voice 2014: daftar musik dari babak pertempuran musim 6 — 24 maret 2014,1
"archer daniels midland akan membeli wild flavours, pembuat capri sun",0
zero-dark death: google memobilisasi pasukan keamanan siber yang revolusioner,2
akhirnya resmi: xbox one akan hadir di tiongkok pada bulan september,2
keamanan kembang api didesak pada 4 juli,1
update pesawat malaysia yang hilang,1
bumi 2.0? teleskop nasa menemukan sebagian besar planet mirip bumi di luar tata surya kita ...,2
ann b. davis dari the brady bunch yang terkenal telah meninggal,1
"dmitry rybolovlev, oligarki rusia, diperintahkan untuk membayar mantan istrinya $4,5 miliar",0
spoiler scandal season 3 episode 15: the grant children akhirnya muncul (+ ...,1
ford mengalami patah pergelangan kaki di lokasi syuting star wars,1
pilot jetblue memilih pengakuan serikat pekerja,0
xbox satu vs. playstation 4: sudut pandang microsoft tentang mengapa ps4 memiliki lebih banyak ...,2
saham bank akan menjadi lebih menarik,0
ga mencatat penurunan lagi dalam angka pengangguran,0
pertumbuhan lapangan kerja sektor swasta as meningkat pada bulan juni: survei,0
film biopik aaliyah ditunda saat aktris menarik diri,1
ibu lohan dijatuhi hukuman pengabdian masyarakat,1
nasa ingin melepaskan robot 'swarmies' ke dunia asing,2
johnny depp mengakui pertunangannya dengan amber heard,1
diet tidak biasa robert pattinson untuk 'the rover' kedengarannya mengerikan,1
detail pernikahan kanye west-kim kardashian yang konyol terungkap,1
hotel mengecam kebocoran video pertarungan jay z dan solange knowles,1
mantan regulator ganja bergabung dengan perusahaan konsultan cannabis,0
"hyundai motor menarik kembali 883.000 sedan sonata di as, puerto riko",2
bintang realitas boston ditembak di massachusetts saat prosesi pemakaman ibu,1
bocoran cuplikan one direction yang merekam diri mereka sedang menghisap ganja,1
model iklim meremehkan dampak yang ditimbulkan terhadap generasi mendatang,2
'true blood' akhirnya mencapai akhir antiklimaks,1
"gwyneth paltrow, chris martin split -- dari petunjuknya tentang pernikahan mereka yang bermasalah ...",1
perusahaan asuransi melihat kenaikan harga obamacare sebesar dua digit pada tahun 2015 karena kurangnya pendaftar,0
new york menggugat barclays atas penipuan atas dark pool (bcs),0
saham twitter terbang tinggi. inilah alasannya.,0
bmw akan investasikan $1 miliar untuk memperluas pabrik di carolina selatan,0
memo dari ceo microsoft yang mengumumkan pemutusan hubungan kerja,2
"'two and a half men' merencanakan pernikahan gay palsu, alur cerita adopsi untuk musim terakhir",1
"eva mendes hamil, nantikan bayi bersama ryan gosling!",1
detroit diperintahkan untuk membayar $10k untuk berbagi dokumen rahasia,0
seperti apa tampilan aplikasi google di android l baru?,2
"empat tewas, sembilan terluka setelah tiga perahu bertabrakan di florida selatan",2
miranda lambert karena taylor swift meminta maaf dan memenangkan acm wanita ...,1
yang berpakaian terbaik di met gala institut kostum 2014,1
foto: gaun pesta pernikahan kim kardashian yang pendek dan gemerlap,1
mercedes-benz gla45 amg 2015 - penggerak pertama,2
"sutradara x-men, bryan singer, kembali menggugat gugatan pelecehan seksual",1
review film: mantan aktor 007 pierce brosnan kembali menjadi mata-mata di 'november man',1
mengapa keuntungan ford motor company hancur?,0
"khusus pengukuran, inc. peringatan pemegang saham: rigrodsky ...",0
argentina terancam gagal bayar,0
penghormatan kepada bintang amerika mickey rooney,1
investor frannie menemukan teman dalam diri senator toomey,0
pengakuan bersalah bnp paribas sa menunjukkan bahwa integritas adalah raja,0
worldpride berakhir dengan nada tinggi saat kerumunan besar berbaris di jalan-jalan toronto untuk parade,1
"jalan s&p 500 menuju tahun 2000 dipermudah oleh the fed, namun terhambat oleh politik",0
tuan titanosaurus: ilmuwan menemukan dinosaurus raksasa baru,2
pestisida kemungkinan besar menjadi 'penyebab utama' kematian lebah: studi harvard,2
cadillac merayakan seri v dengan cts-v coupe 2015,2
laporan: google menyiapkan set top box android tv,2
2 orang tewas setelah kereta amtrak bertabrakan dengan suv di mansfield - boston news ...,0
apakah tesla motors inc (tsla) adalah apple inc.(aapl) yang baru?,0
"pharrell williams membuka bet awards 2014 dengan missy elliott, tapi di mana ...",1
ceo microsoft corporation satya nadella menyoroti lebih banyak komputasi personal ...,2
"sofia vergara, tunangan nick loeb menyebutnya berhenti",1
arus laut dalam mungkin melambat karena perubahan iklim,2
kali kedua: apa arti gagal bayar kedua di argentina bagi investor,0
lihat siapa yang menggeser oprah dari peringkat 1 di daftar 100 selebriti 'forbes',1
sofia vergara dan joe manganiello berkencan?,1
video: kakak perempuan tidak ingin adik laki-lakinya tumbuh besar,1
semua orang mengatakan bahwa justin bieber 'membandingkan dirinya dengan putri diana.' bukan ...,1
wesfarmers akan menjual pialang asuransi kepada arthur j. gallagher (2),0
"gm mengeluarkan penarikan kembali 2,4 juta kendaraan lagi",0
starbucks mengumumkan peluncuran stasiun pengisian nirkabel,2
as terletak sempurna untuk pemandangan utama gerhana bulan total pada selasa pagi,2
google akan menghadirkan aplikasi google now ke komputer windows dan mac melalui chrome,2
kevin costner bermain tangkap tangan dengan putra-putranya di situs field of dreams (video),1
cms membatalkan usulan pemotongan medicare advantage,0
counterpoint: 10 episode teratas 'himym',1
"22,4 juta mobil ditarik kembali di as tahun ini",2
5 hal yang mungkin belum anda ketahui tentang hello kitty,1
bocah internet sendiri (atas izin media peserta),2
"ariana grande mengumumkan album baru 'my everything,' mempratinjau 'break free ...",1
apa selanjutnya untuk aktor dari game of thrones itu?,1
"facebook akan membeli oculus seharga £1,2 miliar",2
suntrust akan membayar hampir $1 miliar untuk menyelesaikan tuduhan hipotek yang salah,0
rekap 'orang gila': saya minum rum dan menari mengikuti sinatra,1
"jack white akan rilis album baru, 'lazaretto'",1
jamie foxx sedang dalam pembicaraan untuk memerankan mike tyson dalam film biografi,1
penghargaan emmy,1
ftc menuduh t-mobile membebankan biaya kepada pelanggan untuk sms premium yang tidak sah ...,2
google mengakuisisi startup pembuat drone titan aerospace,2
johnson-crapo akan membahayakan 5.000 bank komunitas amerika,0
"'kuwtk' dibatalkan: kim, khloe, kourtney, rob kardashian dipecat, kris jenner ...",1
'guardian' menempatkan semua han solo di dek,1
amazon dash membuat belanja bahan makanan menakjubkan,2
ribuan makhluk laut biru terdampar di san francisco,2
twitter akan memiliki hampir 400 juta pengguna pada tahun 2018,0
htc one m8: lima hal yang perlu anda ketahui,2
pembaruan android 4.4 lg optimus g akan diluncurkan di musim panas,2
"jaringan playstation, xbox live kembali online",2
bankir swasta di asia mengambil keuntungan dari booming teknologi di tiongkok,0
chief fire officer hp meg whitman irks investor: stocktwits,0
inmarsat menawarkan pelacak pesawat gratis,0
facebook membeli oculus vr: apa selanjutnya?,2
penayangan perdana game of thrones musim keempat adalah acara hbo yang paling banyak ditonton sejak the ...,1
rekap final musim 'game of thrones': 'the children',1
netflix melancarkan invasi besar-besaran ke eropa,0
kasus aereo internet tv: hakim mahkamah agung skeptis dan prihatin (memiliki video),1
diperbarui: penjualan mobil as diperkirakan naik 2% di bulan maret,0
'true blood' musim 7: jason dan eric akhirnya berkumpul dalam pembicaraan tentang seks ...,1
"miley cyrus memberikan anak anjing baru moonie karena ""terlalu cepat""",1
orang tua selena gomez: tidak ada reuni dengan bieber,1
"netflix, perjanjian interkoneksi tinta verizon",2
kate winslet berbicara tentang menamai putra barunya bear dengan ellen degeneres (video),1
nadella akan mengumumkan microsoft office untuk apple ipad pada 27 maret,2
"jam tangan pintar baru google dapat melakukan segalanya, dan itulah masalah terbesar mereka",2
hakim memutuskan brown harus tetap di penjara,1
sinkhole penegakan hukum internasional gameover zeus dan cryptolocker ...,2
kilang bp menumpahkan minyak ke danau michigan,0
masalah kata sandi meledak seiring penyebaran peretasan,2
pria ohio mengumpulkan lebih dari $37000 dalam upaya crowdsourcing internet - untuk membuat ...,1
ron howard akan menyutradarai film dokumenter beatles,1
bagian washington dari kesepakatan suntrust mortgage adalah $3 juta,0
kondisi tracy morgan membaik: rep,1
galeri foto: hiburan 28 juli,1
evans: saya tidak akan pensiun,1
perundingan perubahan iklim mengharapkan ktt pbb untuk mendapatkan dorongan,2
'jurassic world' masih menunjukkan chris pratt mampu mengalahkan dinosaurus mana pun,1
trailer 'gone girl' tiba [video] saksikan ben affleck mencari istri yang hilang ...,1
google mengungkapkan mengapa akuisisi nest sangat berharga,2
valeant membuat tawaran $53m yang bermusuhan untuk allergan,0
darah mengalir deras dalam 'sabotase' yang penuh kekerasan,1
tom hanks mengguncang pernikahan palungan bieber,1
phil spencer dari microsoft 'terhormat' memimpin divisi xbox,2
sidang caterpillar berubah menjadi perdebatan mengenai peraturan pajak,0
'mozilla monday': kemarahan atas kepergian ceo berujung pada boikot,2
fcc akan mengusulkan aturan netralitas bersih yang memungkinkan pengiriman konten khusus,2
rayburn: keluhan isp netflix mungkin hanya sekedar isu hangat,2
"audi akan menawarkan carplay di eropa tahun depan, amerika serikat pada 2016",2
"pemusnahan merek p&g: mana yang tetap, dan mana yang akan hilang?",0
microsoft/windows china menyelidiki microsoft dalam kasus monopoli,2
"edisi pagi: duke memutuskan nasib abu batu bara, populasi ohio tengah ...",0
truk es krim gourmet terbaik di seluruh negeri,1
"joss whedon, lexi alexander, dan lainnya pertimbangkan berita besar thor dari ...",1
komisi eropa mengadakan pertemuan darurat di tengah gagalnya pembicaraan gas moskow-kiev,0
jonah hill meneriakkan penghinaan homofobik ke paparazzo,1
minggu ini di reality tv: mengenal di prancis,1
pfizer bergerak untuk mengambil alih astrazeneca,0
the blue room karya pablo picasso mengungkap potret tersembunyi pria misterius,1
scarlett johansson di film 'pahlawan super kuno',1
dengarkan duet jazz lady gaga dan tony bennett di 'anything goes',1
bungie akan menampilkan destiny multiplayer di e3,2
"perona pipi telanjang sempurna dan tampilan bibir untuk kulit gelap, seperti yang terlihat pada lupita nyong'o ...",1
headset realitas virtual sony benar-benar ditujukan untuk playstation anda,2
jimmy fallon mengirim ryan lewis untuk mencari tahu betapa kecilnya penggemar macklemore ...,1
querygrid teradata untuk mendukung analisis multi-database,2
"penyair, penulis maya angelou meninggal pada usia 86 tahun",1
harga minyak semakin turun,0
facebook mungkin sedang mempersiapkan pesaing snapchat baru yang dikenal sebagai 'slingshot',2
"melelehnya stok berakhir, harga minyak melonjak saat irak berdarah",0
bintang divergent shailene woodley ungkap nasihat yang didapatnya dari jennifer ...,1
kit harington mendukung ketelanjangan pria di game of thrones,1
5 penghinaan terbaik chris rock di bet awards 2014,1
adobe mengeluarkan pembaruan darurat untuk menambal kelemahan ie,2
apple dapat mengembalikan dana sebesar $400 juta dalam penyelesaian buku digital,2
"bagi uber, cambridge mengupayakan regulasi cerdas abad 21",0
"peta voyager baru mengungkap bulan aneh neptunus, triton",2
"amazon menguji langganan 'kindle unlimited' gaya netflix senilai $9,99 untuk ebook",2
film terakhir brittany murphy akan dirilis,1
planet mirip bumi yang baru ditemukan memiliki 'kemungkinan',2
travel channel menarik acara baru adam richman setelah dia mengatakan hal-hal buruk di ...,1
nyt: iphone 5s apple mengalahkan samsung galaxy s5 dalam hampir semua ...,2
tv tadi malam: game of thrones/tidak dapat disangkal,1
rangkuman pasar internasional,0
aktivitas manufaktur inggris tetap kuat di bulan mei,0
nikki reed dan paul mcdonald putus: aktris 'twilight' & 'american idol ...,1
mark carney mulai bergerak,0
makhluk hidup pertama dengan dna 'alien' yang dibuat di laboratorium: kami sekarang secara resmi bermain ...,2
kelompok peretas saingan mengklaim bertanggung jawab atas serangan psn,2
"kontrak tentatif pekerja transit nyc mencakup kenaikan gaji, pembayaran asuransi yang lebih tinggi",0
"mtv vma 2014: nicki minaj tampil tiga kali, lemari pakaiannya rusak",1
joan jett akan tampil bersama anggota nirvana di upacara rock hall of fame,1
rusia berjanji akan mengurangi pasokan gas ke ukraina,0
kotoran manusia berusia 50.000 tahun mengungkapkan neanderthal memakan sayurannya,2
regulator di kalifornia mempertimbangkan usulan denda terhadap pemboros air hingga $500 per hari,0
mitra tv dunia olahraga yang luas,2
"rating 'game of thrones': shocker meraih 6,3 juta penonton",1
'essar oil meningkatkan impor minyak iran 6 kali lipat: laporan,0
"alien mungkin akan ditemukan dalam waktu 20 tahun, menurut para astronom as",2
joe manganiello mengungkapkan kesukaannya pada sofia vergara!,1
bocoran terbaru mengungkap layar amoled cantik pada tablet samsung mendatang,2
virus fajar baru di planet kera melihat alam mengambil alih,1
wwe dan nbcuniversal mengumumkan kemitraan multi-tahun yang baru,0
apakah apartemen beyonce berburu tempatnya sendiri?,1
film x-men baru menampilkan bryan singer yang melakukan perjalanan kembali ke masa lalu untuk menganiaya ...,1
jk rowling akan hadir di tv dekat anda,1
"cacat browser microsoft ie: instansi pemerintah, sektor perbankan paling banyak terekspos di india",2
"peringkat primetime: 'america's got talent' kembali ke seri low premiere"".",1
coldwater creek mengakhiri tiga dekade penyediaan perempuan dengan ...,0
"sekuel 'man of steel' zack snyder mendapat judul baru, mulai syuting di detroit",1
metana menggelegak di lepas pantai timur,2
dolar menguat di new york,0
tidak ada lagi tunneling oleh bertha hingga maret 2015,0
dolar pada level terendah 5 hari versus euro di tengah komentar yellen,0
karakter yang kaya dan penampilan yang kuat mengisi 'the fault in our stars',1
"pertumbuhan populasi brooklyn tertinggi di negara bagian, sensus menunjukkan",0
pembaruan dan outlook harga gas mingguan honolulu - 23 juni 2014,2
ceo microsoft satya nadella berbangga di twitter seiring berkembangnya ipad office,2
rapper macklemore meminta maaf setelah dia 'tidak sengaja' berpakaian seperti orang yahudi ...,1
"batman: arkham knight mundur ke rilis 2015, pamer batmobile",1
ulasan film: costner dan reitman menjaga 'draft day' agar tidak gagal,1
temui beats oleh dre powerbeats2. earphone nirkabel pertama perusahaan,2
gagak sama pintarnya dengan anak anda yang berusia tujuh tahun,2
miley cyrus memamerkan payudaranya saat memamerkan tato penghormatan floyd di selfie terbarunya,1
harga gas bertahan,2
miley cyrus menampar penggemar dengan perintah penahanan,1
"microsoft mengalahkan estimasi pendapatan untuk 3qfy14, mengeluarkan panduan konservatif",0
penjualan yahoo terlihat stagnan 2 tahun masa jabatan mayer yhoo googl,0
rambut terbaik dari met gala 2014,1
"aktris sandra bullock menemukan penguntit di rumahnya, kata laporan",1
dot-govs tidak mengenkripsi lagi pula,2
diane sawyer meninggalkan ketua pembawa berita 'world news' abc dan akan ...,1
australia mengatakan sinyal terbaru bukan dari pesawat malaysia yang hilang,0
"piers morgan mengakhiri tayangan cnn selama 3 tahun dengan seruan agar as mengendalikan senjata, menyalahkan ...",1
"zebra akan menghabiskan $3,45 miliar untuk bisnis motorola - wboc-tv 16, delmarvas news ...",0
kevin smith menjelaskan apa yang dia lihat di lokasi syuting 'star wars episode vii',1
minecraft ps4 – akankah 4j merangkul morpheus pada tanggal rilis?,2
mantan pejabat xinhua zhang junsheng menyebut pemilu tidak resmi di hong kong ...,0
"microsoft dan nokia menyelesaikan akuisisi seluler senilai $7,5 miliar",2
복사 url 줄이기 레이어 닫기,1
jk rowling memberi pembaca gambaran sekilas tentang harry potter pasca-hogwarts dalam ...,1
keuntungan htc mengalahkan perkiraan permintaan smartphone one m8,0
peningkatan as mendorong peningkatan lapangan kerja lokal,0
30.000 pemogokan terhadap nike dan adidas di tiongkok,0
perusahaan mengatakan default 38 studios akan membawa status 'sampah' ke status,0
chris martin telah mengambil peran mentor di as...,1
affleck 'terlalu pandai' dalam blackjack,1
harga gas di south central ohio naik,2
pria putin di tiongkok: gennady timchenko,0
"kristen stewart berdandan seperti pria, menari pakai kumis palsu di film baru ...",1
perekonomian as: tidak terlihat begitu baik,0
ecb siap melakukan pembelian aset jika diperlukan: benoit coeure,0
bank barclays akan memangkas 19.000 pekerja,0
david muir menggantikan diane sawyer di 'world news' abc,1
healthcare.gov offline sebentar pada hari tenggat waktu,0
ceo jd.com liu memberikan bonus saham $591 juta menjelang ipo,0
"knuckles adalah ""seorang jenius"" kata dj nz",1
ibu meminta hak asuh atas putri paul walker,1
"arizona menambah 17.000 pekerjaan di bulan maret, namun tingkat pengangguran tetap stabil",0
film 'batman vs. superman' yang akan datang mendapat judul dan logo resmi,1
"star kit ""game of thrones"" harington: rambut saya memiliki kontraknya sendiri",1
penjelajah mars curiosity milik nasa menyelesaikan tahun mars pertamanya hari ini,2
chris christie kembali ke zona nyaman larut malamnya,1
kanye west dan kim kardashian sampul majalah vogue,1
karakter afrika-amerika akan mengambil alih peran captain america,1
disinflasi zona euro memberi tekanan pada ecb draghi,0
leno mendapat penghargaan humor,1
facebook menimbulkan kontroversi setelah melibatkan pengguna dalam eksperimen sosial besar-besaran,2
"dre menyatakan dirinya sebagai ""miliarder pertama di hip-hop"" berkat ...",2
karyawan mozilla membawa ke twitter untuk pengunduran diri ceo,2
suami model katie cleary ditemukan tewas karena bunuh diri.,1
"harga saham sony corp naik, bentuk dua usaha patungan dengan shanghai oriental ...",2
headset realitas virtual yang diluncurkan oleh sony,2
"richard attenborough meninggal: sutradara ""gandhi"" percaya agama terorganisir ...",1
twitter meluncurkan fitur mute untuk pengguna individu,2
"apakah bulan madu amazon.com, inc. (amzn) dengan investor sudah berakhir?",0
bagaimana google inc. berencana membawa android ke mana saja,2
jagger bertemu galpal baru sebelum kematian l'wren,1
mellanox mengumumkan switch-ib 100gb/s edr infiniband switch,2
konflik irak memicu kenaikan harga minyak,0
miley cyrus melakukan perjalanan dengan lsd untuk superfreak flaming lips! tonton ...,1
"google memuji peningkatan produk dan seluler dengan pendapatan $15,4 miliar di q1",0
blackshades cybercops menunjukkan peningkatan kerja sama global,2
harga minyak turun karena data perdagangan tiongkok yang lemah,0
permainan kelaparan: mockingjay,1
chris brown tetap di penjara,1
dengarkan: lebih banyak musik michael jackson baru yang beredar di web,1
"trailer 'jupiter ascending': mila kunis, channing tatum meningkatkan popularitas fiksi ilmiah",1
tesla menjadikan patennya 'permainan yang adil',2
"mickey rooney, bintang remaja pertama hollywood, meninggal di usia 93 tahun",1
jangan pedulikan batas waktu pendaftaran obamacare 31 maret,0
saham eropa merosot,0
laporan: keandalan cloud penting bagi kinerja aplikasi,2
google menambahkan pengawasan kamera ke nest – di tengah banyaknya akuisisi,2
google menerjemahkan menjadi visual saat mengantongi word lens,2
"pesawat hampir bertabrakan di udara, kata fbi",0
dewan allergan menolak tawaran pengambilalihan valeant,0
beri dia perlindungan,1
hasil wwe money in the bank 2014: john cena memenangkan wwe world ...,0
apa yang diharapkan: penayangan perdana 'game of thrones' musim ke-4,1
facebook menjawab pertanyaan tentang eksperimen psikologinya,2
nest protect mendapat penarikan kembali dan pembaruan perangkat lunak,2
"darden restaurants, inc. akan menjual lobster merah seharga $2,1 miliar (dri)",0
carl icahn kehilangan $420 juta dalam sehari setelah laporan insider-trading ...,0
casting dongeng untuk 'once upon a time': serial abc menemukan elsa 'frozen',1
ketua imf christine lagarde tidak akan mengundurkan diri karena kasus korupsi,0
"iphone membunuh tanda tangan selebriti, kata taylor swift",1
"setelah musim dingin yang keras, lebih banyak orang amerika memulai musim perjalanan musim panas dengan ...",0
"penarikan kembali gm baru untuk 1,18 juta suv",0
11 film balap mobil yang memenuhi kebutuhan kita akan kecepatan,1
selamat awal hari april mop: google sedang mencari pokemon masters,2
update 2-as memperingatkan tiongkok bahwa mata uangnya masih undervalued,0
ti memulai perkelahian dengan floyd mayweather jr. di las vegas,1
tonton streaming langsung 'dancing with the stars' musim 18 episode 3 online! akan ...,1
"samsung memproduksi graphene, bahan untuk tampilan fleksibel",2
ulasan: konspirasi dan tembakan mendorong 'november man',1
jepang mencabut larangan ekspor senjata,0
fed menyetujui rencana modal ally sebagai tonggak potensi ipo,0
komedian david brenner meninggal dan itu bukan bahan tertawaan / scrape tv - ...,1
facebook menambahkan video dan selfie yang lebih cepat ke aplikasi messenger,2
merger fret kanada dengan burger king akan mengubah tim hortons,0
pengangguran di kalangan warga kulit hitam amerika dua kali lipat dibandingkan pengangguran di kalangan warga kulit putih,0
"bercerita, facebook akan meluncurkan 'fb newswire'",2
"""jack white merilis single baru, mengungkapkan daftar lagu untuk album mendatang"".",1
"permohonan tunjangan pengangguran as turun ke level terendah dalam 4 bulan, tanda membaiknya ...",0
"pelari aktif barang konsumen: general motors company (nyse:gm), tesla ...",0
memiliki keyakinan pada apple+beats,2
"toyota akan membayar $1,2 miliar untuk menyelesaikan penyelidikan kriminal - wboc-tv 16, delmarvas news ...",2
ftc: coppa tidak mendahulukan perlindungan daring remaja negara,2
amazon membeli platform komik digital comixology,0
foto nasa dari luar angkasa menunjukkan polusi bumi,2
selena gomez membutakan orang tua dengan keputusan memecat mereka,1
kontrak berjangka kehilangan keuntungan awal karena data perumahan dan inflasi yang mengecewakan,0
game of thrones memecahkan rekor pembajakan,1
"keputusan tentang epa: 'tali, bukan jerat'",0
samsung galaxy s5 akan mulai dijual pada 11 april,2
oprah winfrey membawa ''oprah's the life you want weekend' dalam perjalanan ke 8 kota ...,1
"pendapatan ge lebih rendah karena penjualan nbc tahun lalu, prospek perekonomian positif",0
raksasa cina alibaba akan mencatatkan sahamnya di nyse,0
apple menawarkan penggantian baterai iphone 5,2
"faq true detective: pertanyaan terbesar di final, terjawab",1
