text,label
lapar lapar,1
"dua 'planet goldilocks' layak huni yang mengorbit gliese 581 tidak ada, kata para ilmuwan",2
the rolling stones melanjutkan tur dengan pertunjukan terjual habis dua bulan setelah l'wren ...,1
"petugas pemadam kebakaran bekerja keras untuk memastikan penjualan kembang api ""aman dan wajar""",1
tonton: pharrell merilis video musik 'marilyn monroe',1
jejak cahaya misteri kemungkinan hasil uji rudal,0
gm menambahkan 971.000 mobil kecil untuk ditarik kembali,0
"pendapatan ge lebih rendah karena penjualan nbc tahun lalu, prospek perekonomian positif",0
netflix menghancurkan penyedia kecil penandatanganan pasar kabel as,1
upacara peresmian museum 11 september,1
drake membatalkan penampilannya di wireless festival,1
biarkan dia berfoto selfie: inilah 28 selfie terbaik gadis ulang tahun lindsay lohan ...,1
inilah 6 informasi paling menarik dari kim kardashian dan kanye west ...,1
"pharrell, alsina, nyong'o pemenang awal di penghargaan bet",1
fox mengumumkan jadwal musim gugur 2014: 'brooklyn nine-nine' tayang pada hari minggu ...,1
johnny depp 'dipanggil dalam kasus pembunuhan' untuk membuktikan terdakwa gila ...,1
"pendapatan google kuartal 1 meleset dari target, saham turun 5,7 persen",0
tampilan pertama office untuk ipad: menggemakan desktop dengan sentuhan berbasis sentuhan,0
penggalangan dana 'reading rainbow' mencapai target $1 juta,1
rob lowe muncul di 'sex tape' baru,1
"siaran langsung sabtu malam: ""anna kendrick/pharrell williams""",1
harga gas tertinggi pada 4 juli sejak 2008,0
omg: niall horan dan selena gomez tertangkap kencan makan malam!,1
"harga pompa bensin as diperkirakan mengalami penurunan terbesar pada bulan juli dalam 6 tahun, kata aaa",2
senator durbin: perubahan iklim merupakan ancaman nyata,2
"ebay menolak calon direktur carl icahn, mendesak pemilihan kembali 4 direkturnya ...",0
cuaca tidak menentu di paruh pertama minggu ini,1
"obamacare: tarif new california hanya naik 4,2%",0
10 hal yang bahkan tukang ledeng italia tidak tahu tentang 'mario kart',2
"rilis iphone 6, fitur & spesifikasi: desain konsep terbaru menunjukkan kuadrat ...",2
selena gomez memecat orangtuanya: ini tentang 'kemerdekaan bukan keretakan keluarga',1
abbvie mungkin harus membayar lebih untuk perusahaan dublin,0
"krisis jalan raya akan segera terjadi, para pejabat memperingatkan",0
dua anggota one direction...,1
verizon htc one (m8) hanya untuk pembelian di dalam toko?,2
charlie sheen vs rihanna: pertempuran kekacauan panas,1
emc mengurangi perkiraan pendapatan setelah laba kuartalan menurun,0
rencana emisi obama dapat mendorong perundingan iklim - kwwl - eastern iowa ...,2
"mickey rooney, bintang remaja pertama hollywood, meninggal di usia 93 tahun",1
selamat ulang tahun world wide web -- terlihat menarik di usia 25,2
ebay mengakhiri perselisihan icahn,0
debut 'unik' gopro,0
10 hal yang mungkin tidak anda ketahui tentang casey kasem,1
"whole foods memotong outlook, saham jatuh",0
"peringatan: graco menarik kembali 1,9 juta kursi mobil bayi",2
adik l'wren 'dibekukan' oleh jagger,1
laporan jumat: sekolah '22 jump street' 'naga',1
petunjuk internet pada layanan berlangganan buku kindle,2
"'masih belum terasa nyata': kakak paul walker, cody akui masih berjuang untuk ...",1
anggota dewan akan mengambil ice bucket challenge,1
netflix menentang merger comcast-twc,0
pharrell menjelaskan mengapa hillary clinton akan menang pada tahun 2016,1
18 hal yang kami pelajari dari panel paleyfest 'mad men',1
film biografi nwa merekrut tiga pemeran utama,1
para pejabat memperingati 4 tahun tumpahan minyak di teluk,0
saksikan: angkatan udara meluncurkan satelit rahasia dari cape canaveral,2
"sarjana juan pablo galavis membela lelucon r-word, menyuruh orang untuk ""membuka ...",1
final game of thrones musim 4 memperoleh penonton terbanyak,1
ketidakpastian berputar pada hujan meteor yang diprediksi pada hari sabtu,2
ada apa dengan pembaruan verizon galaxy s4 kitkat 4.4.2?,2
"di final musim 'the walking dead', ini bye bye, hamlet, hello, rick 2.0",1
jack white meluncurkan album solo baru dan lagu 'high ball stepper',1
"pesta liar justin bieber dengan manziel, tyrese, mayweather, oh, dan the cops",1
beyonce dan jay z dikabarkan sedang merencanakan tur stadion bersama,1
blackberry melambung lebih tinggi pada kesepakatan amazon appstore,2
[pembaruan: anak 14 tahun ditangkap] gadis ini tidak tahu untuk tidak mengancam ...,1
penolakan alstom berdampak baik bagi siemens,0
dimana mobil terbangku? survei mengukur cara kita memandang masa depan,2
"netflix, perjanjian interkoneksi tinta verizon",2
as memenangkan kasus perdagangan melawan tiongkok terkait bea masuk mobil,0
kematian kolektor jerman yang tertutup memicu pertanyaan tentang karya seni yang dijarah nazi,1
saham: indeks dow dan s&p 500 ditutup pada level rekor,0
jessica simpson hadir saat makan malam latihan pernikahan,1
miley cyrus mengejutkan semua orang dengan menggunakan kemenangan vma-nya untuk menyorot masa muda ...,1
intel mengatakan 130 tablet android dan windows berbasis intel baru akan hadir tahun ini,2
"microsoft dan nokia menyelesaikan akuisisi seluler senilai $7,5 miliar",2
"drew barrymore makan dim sum, makanan cina saat hamil, berbagi lucu ...",1
reli emas akibat kecelakaan malaysia airlines menyalakan kembali kekhawatiran rusia-ukraina,0
eksekutif sony kehilangan bonus setelah tahun buruk | bangkok post: berita,0
eksklusif: george zimmerman berbicara dengan fox 35 news,1
investor mungkin beristirahat setelah kenaikan baru-baru ini,0
keuntungan urban outfitters turun 20% karena kenaikan biaya,0
video baru membandingkan pemindaian sidik jari di iphone 5s dan galaxy s5,2
michael jackson memberikan pukulan anumerta,1
"twitter melahap gnip, mitranya yang paham data sosial",2
"basis data ebay diretas, pengguna diminta mengubah kata sandi",2
acara tv adam richman ditunda setelah kontroversi 'inspirasi',1
lupita nyong'o dinobatkan 'tercantik' oleh majalah people | berita,1
ford menghormati 50 tahun mobil pony dengan edisi khusus,2
t-mobile meluncurkan streaming musik gratis tanpa batas,2
"kontroversial 'noah' kisah luas tentang cinta, pengabdian",1
telepon api amazon.com akan dicap gagal: inilah alasan itu salah,0
kim kardashian telah menemukan rasisme meski selalu ada di sini,1
menjelang peringatan: harga produsen as,0
"18-04-2014t23:45:00z paskah, diacakoleh steve lundeberg, demokrat ...",1
"apple akan membagi saham, meningkatkan pembelian kembali",2
craig ferguson meninggalkan 'the late late show' cbs,1
'mad men' berakhir di depan mata weiner,1
22/04/2014buku ekonom prancis tentang kesenjangan berada di puncak daftar amazon,0
harga gas tampaknya akan turun untuk akhir pekan empat juli mendatang,0
"poundsterling ke dolar australia (gbp/aud) reli nilai tukar, rba ...",0
"gm menambah 2,4 juta mobil dan truk untuk ditarik kembali",0
royal mint meluncurkan koin pound baru,0
"facebook mengakuisisi perusahaan iklan video liverail, dengan salah satu pendirinya asal rumania",0
para astronom menemukan 'berlian seukuran bumi di luar angkasa',2
target laba kuartal pertama turun 16 persen karena pelanggaran data berdampak buruk,0
"the cripple of inishmaan karya martin mcdonagh, dibintangi daniel radcliffe, dibuka ...",1
"anggur ini berwarna merah dot-earthy, bertubuh penuh dengan sedikit dot-leather",2
tiongkok menuduh as melakukan 'kemunafikan dan standar ganda',0
penjualan ritel inggris di atas estimasi penjualan makanan,0
nilai loonie tidak banyak berubah saat konflik di irak meningkat,0
quiznos telah mengajukan perlindungan kebangkrutan,0
apple akan memperbarui lini macbook pro retina dengan 3 model ram 16gb baru,2
harga gas tidak menunjukkan tanda-tanda akan memperlambat kenaikannya,2
kantung udara yang berpotensi meledak menyebabkan penarikan besar-besaran oleh produsen mobil jepang,2
rata-rata utama bergerak kembali ke atas setelah kemunduran minggu lalu,0
"fitur htc one m8 vs. htc one m7, ulasan spesifikasi, dan perbandingan",2
"paul mccartney menunda pertunjukan di jepang karena penyakit virus, terima kasih atas dukungan penggemar",1
"""captain america: the winter soldier"" dibuka dengan $75 juta di luar negeri",1
debut west end untuk aktris lindsay lohan,1
google menerima 70.000 permintaan 'hak untuk dilupakan': laporkan,2
ulasan titanfall: apakah penembak multipemain xbox one baru layak dibeli ...,2
awak malaysia airlines menderita kesakitan dan keraguan,0
"pengadilan menghukum sac capital dalam kesepakatan penipuan senilai $1,8 miliar",0
gerombolan pertunjukan udara mungkin masih melihat sekilas jet f-35 saat lockheed mencari perbaikan,0
"amazon instant video mendapatkan acara hbo, melakukan apa yang tidak bisa dilakukan netflix",1
ketua fcc akan merevisi aturan neturitas bersih,2
"mickey rooney, bintang cilik legendaris, meninggal pada usia 93 tahun",1
serial realitas tori spelling akan berfokus pada perjuangannya untuk memaafkan dean ...,1
liga radio fox river akan mengadakan kegiatan hari lapangan akhir pekan ini,2
os x 10.10 mendapatkan penyegaran besar di wwdc 2014,2
angka kematian massal turun setelah mandat perawatan kesehatan,0
indeks dolar as (dxy) turun hingga ke level terendah 22 minggu,0
vokalis gwar david brockie ditemukan tewas,1
iata melihat manfaatnya bagi konsumen,0
bos facebook mendapat gaji tahunan 1 dolar,0
mark phelan: chrysler memberi pemilik sekilas sejarah dengan gambar tersembunyi,2
reaksi penggemar kevin sharp atas kematiannya,1
"lady gaga kembali mengejutkan kami, menutupi seluruh wajahnya dengan topeng berbulu putih",1
pembuat film x-men mengecam klaim serangan seks yang 'dibuat-buat',1
lea michele berbagi pesan memilukan di ulang tahun cory monteith,1
"film baru ryan gosling, lost river, dicemooh di cannes",1
google menerjemahkan menjadi visual saat mengantongi word lens,2
penutupan as: wall street naik setelah fed memperkirakan kenaikan suku bunga secara bertahap,0
"pandora melaporkan kerugian pada kuartal 1, panduan kembali menemui titik suram",0
first horizon mencapai penyelesaian $110 juta dengan fhfa,0
tulang paha yang besar mungkin berasal dari dinosaurus terbesar yang pernah diketahui,2
levar burton mencoba menghadirkan kembali reading rainbow - wnem tv 5,1
apple membawa samsung kembali ke pengadilan – mengklaim $2 miliar karena merobek ...,2
california menantang argumen facebook mengenai privasi remaja online,2
enak! brands inc. (yum) jatuh setelah q2 miss,0
justin bieber meludahi permainan pada selena gomez yang seksi dan mirip,1
resep menghormati tradisi paskah yahudi,1
yellen: pemulihan bisa hampir selesai dalam waktu dua tahun,0
tumbuhan bereaksi secara fisik terhadap getaran daun akibat ulat lapar (video),2
swiss akan menyelidiki bank terkait valas,0
"bank sentral eropa akan mempertahankan suku bunga stabil di 0,15%",0
kim kardashian dan kanye west akan menikah diam-diam minggu ini,1
dolar selandia baru bisa jatuh setelah data as,0
utopia gagal dov charney,0
hari besar kimye telah tiba... lana del rey tampil untuk kim dan kanye malam sebelumnya ...,1
panduan untuk 8 cowok keren pasca-apokaliptik divergent,1
"one direction, jennifer lawrence bersinar di kids choice awards",1
tiongkok mengonfirmasi penyelidikan microsoft atas tindakan 'monopoli',2
layanan pengiriman pada hari yang sama dari google diluncurkan di manhattan,0
nilai tukar dolar selandia baru ke dolar as (nzd/usd) dekat ...,0
langsung gunakan samsung gear fit,2
jimmy fallon tidak bisa tetap bersama memainkan 'face balls' dengan julia roberts,1
tanggal 15 april sebenarnya bukan batas waktu bagi sebagian besar pembayar pajak,0
laporan nasional tanggal 13 juni 2014,1
jam tangan! zac efron melakukan 'goyangan'!,1
pembaruan: apakah olympian charlie white dan meryl davis bertahan untuk menari lagi ...,1
kurdistan irak memulai pipa ekspor minyak melalui turki- diperbarui,0
eksekutif sony kehilangan bonus untuk tahun ketiga berturut-turut,0
rekap 'american idol 13': '10 finalis tampil',1
colin kaepernick: colin kaepernick mengeluarkan pernyataan tentang insiden,0
kembalinya motorola: rencana lenovo untuk afrika selatan diumumkan,0
"dolar tersengat oleh risalah the fed, aussie fokus pada uji data ketenagakerjaan",0
berita terbaru tentang drama pernikahan kim kardashian dan kanye west,1
ini adalah gambar alam semesta paling berwarna dan detail yang pernah diambil,2
openssl: satu baris kode yang merusak keamanan online,2
bagaimana nsa berencana menginfeksi 'jutaan' komputer,2
x-men: days of future past post credit scene penjelasan detil,1
jessica simpson dan eric johnson resmi menikah,1
panggilan wi-fi t-mobile akan berfungsi di ios 8,2
google mengedit hasil eropa,2
"justin bieber mengolok-olok tarian tom hanks, posting video lucu",1
noah naik ke puncak box office as,1
mencegah penerbangan mh370 terulang: pesawat akan dilengkapi dengan kotak hitam jarak jauh ...,0
jonah hill mengatasi ucapan kontroversialnya selama pertunjukan malam ini ...,1
penutupan jembatan i-495: rute alternatif suatu keharusan,0
amy purdy dan derek hough - tango argentina dan cha cha - menari dengan ...,1
hachette menolak proposal amazon untuk dana penulis yang dibiayai bersama,0
facebook menawarkan pengguna kontrol lebih besar atas iklan yang dilihat,2
cucu cousteau muncul kembali setelah 31 hari terendam air,2
ceo whatsapp jan koum memecahkan rekor atas kekhawatiran facebook,2
kode/merah: masukkan lelucon “priceline reserves opentable” yang buruk di sini,0
spesies dinosaurus terbesar yang pernah ada? para ilmuwan menemukan tulang paha raksasa di argentina,2
"family dollar bersumpah untuk menutup toko, mengurangi pekerjaan, dan memangkas harga",0
penangkapan lain untuk short,1
empat sumur industri minyak terkait dengan gelombang gempa oklahoma,0
tv-colbert-terlewatkan opp_piet.jpg,1
google cardboard adalah headset vr diy dengan anggaran terbatas,2
breaking: edgar wright tidak lagi memerintah 'ant-man',1
hp mungkin akan mengurangi hingga 16.000 pekerjaan lagi karena hasil yang buruk,0
"legenda bigfoot mendapat pukulan besar: dna benar-benar menemukan rambut dari beruang, sapi, rakun",2
berikan konsumen pilihan untuk tidak mengonsumsi makanan transgenik,0
"ponsel dual sim nokia x2 diumumkan dengan layar 4,3 inci, ram 1gb, dan led ...",2
pernikahan kim kardashian & kanye west semakin aneh dari hari ke hari,1
sony meluncurkan trailer pertama untuk mlb 14: the show di ps4,2
robin thicke menjawab pertanyaan di twitter - dan ternyata salahnya,1
ulasan 'transformer 4',1
"penangkapan yang dilakukan dalam kasus malware di 100 negara, 500.000 komputer",2
ceo vmware: 'sekaranglah waktunya bagi ti untuk melangkah maju dengan cara yang hebat',2
"ya, itu tadinya [spoiler!] di tayangan perdana ""mad men"" malam ini",1
"oracle membukukan peningkatan laba bersih fiskal kuartal ketiga sebesar 2 persen, namun kurang ...",0
hasil 'the voice' malam ini video 2014: siapa yang tersingkir dari musim ini ...,1
tim tingkat tinggi kembali ke beijing hari ini untuk memberi pengarahan kepada keluarga,0
"'two and a half men' merencanakan pernikahan gay palsu, alur cerita adopsi untuk musim terakhir",1
keistimewaan bayi rosemary membawa anda ke balik layar,1
alibaba mengajukan ipo di new york,2
pm turki larang twitter - penggunaannya melonjak,0
"trailer ""horrible bosses 2"": jason sudeikis, charlie day dan jason bateman ...",1
batas waktu pendaftaran - apakah buku obamacare sudah dimasak?,0
brian johnson menyangkal pensiun ac/dc segera,1
penantang lajang eric hill meninggal dalam kecelakaan,1
tesla dapat mengerjakan sex kembali atas nama model baru,2
shia labeouf difilmkan mencoba berkelahi dengan pria di luar klub strip sebelum ...,1
menghancurkan perang sarapan: mcdonald's vs. taco bell,0
astrazeneca mengalami penurunan ftse 100 teratas,0
hujan meteor besar mungkin terjadi minggu ini,2
"untuk memberikan ""ketenangan pikiran"" kepada pemilik model s, tesla meluncurkan pelindung keselamatan kebakaran baru",2
"film 'star wars: episode vii' difilmkan pada bulan mei, berlatar 30 tahun setelah 'jedi'",1
jj abrams menawarkan kesempatan kepada penggemar untuk menonton star wars: episode vii,1
syuting dimulai pada film star wars baru,1
misa hitam: ini hari santo patrick di bulan juni bersama benedict cumberbatch,1
amtrak menghentikan beberapa layanan pagi di wilayah boston,0
beyonce - beyonce dan jay z akan tur bersama,1
nilai loonie tidak banyak berubah saat konflik di irak meningkat,0
"gordon willis, pangeran kegelapan, master sinematografi, meninggal pada usia 82 tahun",1
kalender acara akhir pekan hari ibu olympia,1
"apple mungkin mengungkapkan penunjukan iovine, dr. dre exec pada konferensi juni",2
beranda / berita / selena gomez hapus kylie & kendall jenner dari hidupnya ...,1
diposting oleh imaduddin,0
fosil dinosaurus terbesar ditemukan,2
"alarm palsu! kim kardashian tak berambut pirang lagi, dia baru saja ...",1
data as dan spekulasi pelonggaran ecb memicu selera risiko,0
penarikan kembali general motors kedua tertunda selama bertahun-tahun,2
perekrutan iwatch terbaru apple dikonfirmasi,2
mick jagger terpukul dengan meninggalnya `kekasih` l`wren scott,1
peluang orang amerika untuk diaudit oleh irs terendah dalam beberapa tahun,0
"saham groupon lebih rendah meskipun bottom-line kuartal 1 mengalahkan, inline outlook",0
"google mengaktifkan kembali beberapa tautan yang dihapus setelah keputusan kontroversial, lapor bbc",2
gubernur hickenlooper mengurangi prediksi pajak pot,0
"video: berita besar dari berkshire: coca-cola, dividen, dan lainnya",0
mrs doubtfire mendapatkan sekuelnya -- dan satu bintang tidak ingin menjadi bagiannya!,1
"beyonce, jay z, solange melewati video serangan",1
harry potter: pahlawan jk rowling menjadi sedikit abu-abu,1
poster pertama untuk film steve carell foxcatcher,1
sekuel mrs. doubtfire terancam ada,1
harga gas meningkat di nevada,2
ryan seacrest mengenang idola radio casey kasem,1
"setelah musim dingin yang keras, lebih banyak orang amerika memulai musim perjalanan musim panas dengan ...",0
george rr martin mengatakan persetan dengan penggemar yang mengatakan dia akan mati sebelum menyelesaikan ...,1
kerugian blackberry ltd. pada kuartal keempat menyempit menjadi $423 juta,0
"van keluar jalan dekat resor pakistan, 10 orang tewas",0
youtube akan memperkenalkan pemutaran video 60fps,2
"kuwait memperkirakan harga minyak akan mengurangi kenaikan harga minyak mentah akibat kekerasan di irak, libya: al ...",0
shailene woodley menulis esai tentang manfaat kesehatan dari berjemur telanjang ...,1
pengunjuk rasa greenpeace dewan pengeboran arktik statoil,0
"american eagle outfitters untung, pendapatan turun",0
membuka nilai big data,2
mengekstraksi karbon dari alam dapat membantu iklim tetapi akan memakan biaya yang besar bagi pbb,2
saham bank akan menjadi lebih menarik,0
nigeria menjadi negara dengan perekonomian terbesar di afrika,0
"petsmart bergabung dengan petco, berhenti menjual camilan hewan peliharaan dari tiongkok",0
citigroup hampir menyelesaikan penyelidikan hipotek,0
saham h tiongkok memasuki pasar beruang sementara yuan melemah karena perekonomian,0
rolling stones membatalkan pertunjukan setelah kematian l'wren scott,1
apa teknologinya: heartbleed,2
pramugari southwest menghibur dengan pidato sebelum penerbangan - wncn: berita ...,1
4 hal utama yang harus dilakukan untuk menghindari audit,0
chris brown & drake mengolok-olok perseteruan mereka di sketsa espy,1
"harga microsoft surface pro 2 anjlok di inggris, dengan diskon hingga £150",2
'batas waktu' obamacare hanya beberapa jam lagi,0
vokalis sum 41 dirawat di rumah sakit,1
"mick jagger memberikan penghormatan emosional kepada mantan pacarnya, l'wren scott rolling ...",1
leah michele hamil dengan bayi laki-laki: glee star mengumumkan ...,1
credit suisse melihat tidak ada dampak terhadap bisnis dari penyelesaian pajak as,0
"5 monster film teratas, untuk menghormati kesuksesan godzilla (dengan video)",1
"facebook akan meluncurkan fitur ""saya seorang pemilih"" di seluruh dunia",2
obama memimpin penghormatan setelah kematian peraih nobel 'gabo' ga,1
perusahaan listrik terbesar di texas mengajukan kebangkrutan,0
as akan menyerahkan kapal tanker minyak curiannya kembali ke libya,0
mengapa casey kasem belum dimakamkan dan mengapa dua otopsi telah ...,1
panera mengumumkan perubahan pada sistem pemesanan,0
hadiah teknologi hari ibu,1
hgtv membatalkan rencana acara untuk benham bersaudara menyusul komentar anti-gay,1
"mengungkap dia diperkosa saat masih kecil, pamela anderson membuka tentang 'sebagian besar ...",1
"peretas menargetkan jaringan game, pesawat yang membawa sony exec",2
ibu cory monteith angkat bicara tentang kehilangannya,1
video pendidikan rolf harris 1985 memperingatkan anak-anak tentang pedofil,1
gedung putih memperluas pendaftaran layanan kesehatan,0
nike menanggapi rumor penutupan fuelband,2
panggilan mendesak untuk rencana perubahan iklim,2
gwyneth paltrow dan chris martin putus: duo berpisah dalam 'sadar ...,1
itu adalah godzilla bumi!,2
diperbarui: mungkinkah apple tv generasi berikutnya menampilkan comcast berbasis langganan ...,2
led zeppelin dituduh pelanggaran hak cipta atas 'stairway to heaven',1
pengadilan dunia memutuskan perburuan paus di jepang bukan untuk tujuan ilmiah,2
penjualan rumah baru turun di bulan februari,0
situs e-commerce tiongkok jd.com melonjak di hari pertama perdagangan nasdaq,0
'kim kardashian menjadi mode karena dia mendefinisikan budaya kita bukan karena ...,1
osmo menggabungkan permainan nyata dan virtual dengan cermin kecil untuk ipad,2
waralaba fiksi ilmiah remaja 'divergent' debut dengan $56 juta - kctv5,1
polisi di belanda telah menangkap seorang gadis berusia 14 tahun karena dicurigai ...,1
berita m&a mendorong taruhan opsi pada jos. a. bank dan the men's wearhouse,0
hari pajak 2014: formulir pajak penghasilan terutang 15 april 2014 - hari batas waktu,0
veronica mars dimulai menjadi dewasa,1
michael jackson - xscape (ulasan album),1
gm menghadapi penyelidikan di kongres as atas lambatnya penarikan kembali produk tersebut,2
"aplikasi internet.org dengan akses gratis ke facebook, google, wikipedia, info lokal ...",2
janet yellen berbicara lebih banyak lagi tentang persyaratan modal bank,0
tingkat pengangguran di kentucky sedikit meningkat dari bulan februari hingga maret,0
"stephen colbert menimbulkan kemarahan nyata dengan rasisme ""palsu"".",1
video: kraft menarik kembali keju cottage karena penyimpanan yang buruk,0
liburan merayakan toko kaset,1
"saham tokyo berakhir 1,69 persen lebih rendah, indeks nikkei-225 kehilangan 254,92 poin",0
aturan 'netralitas bersih' baru yang kontroversial dari fcc dan anda: apa yang perlu anda ketahui,2
queen menambahkan tanggal tambahan di melbourne dan sydney untuk tur dan brian may ...,1
google glass akan mulai dijual seharga $1500 as minggu depan,2
dnr berpartisipasi dalam operasi air kering,2
bocah carolina selatan yang berpakaian seperti perempuan diberitahu bahwa dia tidak bisa mengambil kembali sim ...,2
laporan: bug android dapat menyebabkan 'kerusakan besar' pada ponsel cerdas dan tablet,2
seorang pria terjebak sendirian di bandara vegas membuat video viral celine dion,1
facebook menjadi virtual karena membeli oculus rift dengan harga $2 miliar,2
"the walking dead comics: apakah ""final fate"" rick grimes baru saja terungkap? apa ...",1
facebook baru saja menghancurkan impian paling geek di internet — dan kini harus menanggung akibatnya,2
fashion hits dan miss di mtv video music awards 2014,1
suami johnny weir yang terasing diduga menghancurkan tas birkinnya,1
bill clinton terkejut dengan sindiran terhadap ceo goldman sachs: 'menggorok lehernya',0
argentina gagal bayar setelah pembicaraan utang runtuh,0
kim kardashian merahasiakan lokasi pernikahannya,1
"amazon menawarkan karyawannya $5000 untuk berhenti, ingin memastikan pekerja benar-benar ...",0
peringkat saham perusahaan walt disney ditingkatkan oleh topeka capital markets ...,0
citigroup dilaporkan menghadapi denda $10 miliar atas pelanggaran hipotek,0
"pernikahan ungu game of thrones menarik 6,3 juta penonton",1
sepertiga orang amerika menunggak utang,0
bintang pembohong kecil yang cantik menelanjangi bikini untuk gq,1
rekap 'american idol': 9 top rock out saat mereka bernyanyi bersama band,1
"facebook inc (fb) membeli oculus, pemberontakan pendukung kickstarter",2
wiz khalifa merilis mixtape baru,1
"jaringan cupcake halal, crumbs, tiba-tiba menutup tokonya",0
"batman: arkham knight mundur ke rilis 2015, pamer batmobile",1
barbara walters menetapkan 16 mei untuk pintu keluar 'view',1
reservoir air terbesar di dunia ditemukan jauh di dalam bumi,2
reel critics: 'winter soldier' ​​adalah suguhan musim semi,1
perseteruan lokal membatalkan 5 pertunjukan garth brooks di dublin,1
video: microsoft akan memangkas hingga 18.000 pekerjaan selama tahun depan,2
ada sekuel goonies yang sedang dalam perjalanan,1
yahoo memesan seri asli dari paul feig dan mike tollin dari smallville,1
rilis microsoft office untuk ipad akhirnya dikonfirmasi,0
bryan cranston berjuang keras untuk belajar bahasa jepang,1
"harga emas turun di asia, namun pasar bersiap untuk rebound karena peristiwa global",0
"joan rivers menanggapi wanita ohio yang ditawan, menolak untuk meminta maaf",1
penutupan gugatan apple untuk bulan maret 2014,2
"'guardians' meraih box office musim panas dengan $11,2 juta pada malam pembukaan",1
kapten amerika chris evans berencana berhenti berakting,1
detail pernikahan kim kardashian dan kanye west: istana versailles menolak ...,1
walmart membuka c-store baru,0
yang dibutuhkan dunia saat ini adalah reboot 'power rangers',1
inilah gif nicki minaj memegang gaunnya bersama di atas panggung di vma,1
pendapatan kuartal ketiga microsoft mengalahkan ekspektasi,0
tesla bisa menjual mobil listrik langsung ke konsumen di nyc,0
menginspirasi wanita untuk bergabung dalam race for life,2
album baru michael jackson “xscape” memanfaatkan materi yang belum dirilis,1
lindsay lohan mengonfirmasi debut west end sebagai pemain temporer seksi dalam permainan gemerlap speed ​​...,1
"tanggal rilis lg g3, harga, spesifikasi dan fitur baru 2014",2
rumor: iphone 6 akan diluncurkan pada bulan september,2
jay leno menerima penghargaan tertinggi komedi,1
apakah mataku menipuku atau itu puting besar kim kardashian?,1
tidak 'menghancurkan' ipo king digital entertainment [zynga inc],0
pengembang bug heartbleed tidak melakukannya 'dengan sengaja',2
"nokia mengalami penurunan penjualan karena unit ponsel dijual ke microsoft, tetapi ingin melakukan perubahan ...",2
gordimer adalah harta karun sastra: tutu,1
carney meluncurkan pound bulls setelah komentar hawkish,0
inilah semua konsep seni marvel untuk avengers 2 yang mungkin anda lewatkan ...,1
"5 hal yang anda lewatkan: apple merilis ios 7.1, tumblr mengizinkan pembaruan melalui telepon ...",2
saham sedikit berubah menjaga pasar pada jalur penurunan mingguan pertama dalam sebulan ...,0
pendapatan microsoft 3q mengalahkan ekspektasi street,0
pencipta 'the talk' sara gilbert menikahi linda perry,1
ulasan film: 'jump street' berulang untuk ditertawakan,1
protes taksi eropa: gejolak teknologi transportasi - berita dan cuaca untuk ...,0
mengapa saham express (expr) melonjak saat ini,0
lena dunham berbicara syuting 'girls' dan pacar jack antonoff di glamour ...,1
penjualan ritel bulan maret turun dari level tertinggi dalam sejarah,0
sandberg dari facebook meminta maaf atas eksperimen umpan berita,2
kasino atlantic city lainnya tutup: caesars showboat,0
twitter menambahkan penandaan foto di tweet – plus berbagi hingga empat foto per tweet,2
samsung electronics memperkirakan penurunan laba,0
"ariana grande meliput tujuh belas, ketidakamanan, dan pelajaran terbesar",1
"ebay bisa menghadapi klaim kompensasi setelah serangan dunia maya, pakar memperingatkan",2
"jajaran macbook air diperbarui dengan lebih banyak tenaga kuda, masa pakai baterai lebih lama, $100 ...",2
'rob ford' menjadi cameo di 'sharknado 2',1
ibm merosot: apa kata wall street,0
'game of thrones': maisie williams berbicara tentang final musim 4 yang tak terduga untuk ...,1
perubahan iklim dapat menghapus keuntungan dalam membantu petani kecil,2
piagam menantang kesepakatan kabel comcast-time warner dalam pertarungan proxy,2
iphone 6 mendapat suara percaya diri lagi,2
"meskipun ada larangan dari turki, twitter tetap hidup dan berkembang di siprus yang diduduki turki",0
ulasan film: 'divergent' tidak cukup menyimpang,1
apa pendapat ibu willow smith tentang foto skandalnya?,1
"saham hong kong ditutup melemah 0,30pc, indeks hang seng tergelincir 65,54 poin",0
temuan inflasi kosmik pertama kali diprediksi oleh kosmolog jhu,2
laporan acsi 2014 menilai industri perjalanan,0
sekuel x-men mengungguli avatar sebagai debut global terbesar fox,1
penemuan fosil lebah di lubang la brea tar memberikan informasi baru tentang zaman es ...,2
promosi kembali ke sekolah apple 2014 kabarnya akan dimulai besok,2
laba bersih samsung q2 turun ke level terendah dalam 2 tahun,0
kenaikan euro menyebabkan kekhawatiran serius: draghi,0
tinjauan langsung: miley cyrus kembali dengan kejutan saat tur bangerz yang mengejutkan ...,1
"apple, samsung kembali ke pengadilan",2
ti tidak mendapatkan dua mata hitam dari floyd mayweather,1
"buku superman 'action comics' yang langka dijual seharga $3,2 juta ke sepasang dealer ny",1
wanita pennsylvania yang ditinggalkan di burger king saat bayi baru lahir bersatu kembali dengan ...,2
"inilah kit pengembang tv android google, adt-1",2
michael bay di transformers 4 dan kritikus film,1
mitra bisnis benzino mengatakan penembakan itu berasal dari perseteruan keluarga yang sudah berlangsung lama,1
caleb johnson dan jena irene dari american idol 'benar-benar tidak peduli' tentang kemenangan,1
