No,News Title,Category,News Title Indonesia
35135,Confirmed: Motorola Moto E to be a Flipkart exclusive in India,Technology,Dikonfirmasi: Motorola Moto E menjadi Flipkart eksklusif di India
41570,Swiss Bank pleads guilty for helping US tax evaders,Economy,Swiss Bank mengaku bersalah karena membantu penghindar pajak AS
56708,Uplay is not available: Watch Dogs players swamp Ubisoft's servers,Technology,Uplay tidak tersedia: Pemain Watch Dogs membanjiri server Ubisoft
12698,Malaysia Airlines Flight MH17 Crash Sends Gold Price Soaring In Market Shock,Economy,Kecelakaan Penerbangan MH17 Malaysia Airlines Bikin Harga Emas Melonjak Karena Guncangan Pasar
18908,Olivia Palermo Is A Beautiful Bride,Entertainment,Olivia Palermo Adalah Pengantin Cantik
33035,Weir Group confirms merger bid with Finnish firm Metso,Economy,Weir Group mengonfirmasi tawaran merger dengan perusahaan Finlandia Metso
8772,Fake IRS agents scamming taxpayers big time,Economy,Agen IRS palsu banyak menipu pembayar pajak
41795,AT&T Joins US Pay-TV Overhaul With $48.5 Billion DirecTV Deal,Economy,"AT&T Bergabung dengan Perombakan TV Berbayar AS Dengan Kesepakatan DirecTV senilai $48,5 Miliar"
59896,ADP And Yellen On Tap,Economy,ADP dan Yellen Di Ketuk
39687,"Hey, Lonely Airport Singer You Can Hang With Me (VIDEO)",Entertainment,"Hei, Penyanyi Bandara Kesepian Kau Bisa Bergaul Denganku (VIDEO)"
49975,Raw data from Inmarsat to be released Tuesday: Malaysian official,Economy,Data mentah dari Inmarsat akan dirilis Selasa: resmi Malaysia
1235,Justin Bieber Compares Himself to Princess Diana After Rear-Ended by  ...,Entertainment,Justin Bieber Bandingkan Dirinya dengan Putri Diana Setelah Ditabrak dari Belakang ...
43496,Beyoncé Kicks Off On the Run Tour: Go Behind the Scenes,Entertainment,Beyoncé Memulai Tur Lari: Pergi ke Balik Layar
59424,"Google Android TV 'is an entertainment interface, not a computing platform'",Technology,"Google Android TV 'adalah antarmuka hiburan, bukan platform komputasi'"
36952,"More businesses saw higher costs for materials, labor in first quarter, report finds",Economy,Laporan tersebut menemukan bahwa semakin banyak bisnis yang mengalami kenaikan biaya material dan tenaga kerja pada kuartal pertama
36400,European Bonds Jump as Fed Outlook on Rates Enhances ECB Support,Economy,Obligasi Eropa Melonjak karena Outlook Suku Bunga Fed Meningkatkan Dukungan ECB
43191,Fracking Wastewater Injection Linked To Increase In Oklahoma Earthquakes  ...,Economy,Fracking Injeksi Air Limbah Terkait Dengan Peningkatan Gempa Bumi Oklahoma ...
2836,Yellen says Fed examining additional bank rules,Economy,Yellen mengatakan Fed sedang mengkaji peraturan bank tambahan
65172,New Peanuts Movie: Full-Length Film by Charles Schulz' Son Craig,Entertainment,"Film Peanuts Baru: Film Panjang Penuh oleh Putra Charles Schulz, Craig"
30073,Congressional GOP fails to stop all minimum-wage increases,Economy,Partai Republik di Kongres gagal menghentikan semua kenaikan upah minimum
49450,Congresswoman Jenkins On Latest Unilateral ObamaCare Delay,Economy,Anggota Kongres Jenkins Tentang Penundaan ObamaCare Sepihak Terbaru
44965,"Jack White Drops New Single, Reveals Tracklist For Upcoming Album",Entertainment,"""Jack White Merilis Single Baru, Mengungkapkan Daftar Lagu Untuk Album Mendatang""."
62224,Chrysler recalls 29500 Fiat 500L cars to replace knee airbags,Economy,Chrysler menarik kembali 29.500 mobil Fiat 500L untuk menggantikan kantung udara lutut
55059,The Not-So-Amazing Spider-Man Falls Flat,Entertainment,Spider-Man yang Tidak Begitu Menakjubkan Jatuh
32533,Google Chromecast UK release date set for 19 March,Technology,Tanggal rilis Google Chromecast UK ditetapkan pada 19 Maret
48529,Next app for Windows Phone brings retail therapy to Lumia,Technology,Aplikasi berikutnya untuk Windows Phone menghadirkan terapi ritel ke Lumia
11685,Tuesday Marks Deadline To Sign Up For Affordable Care Act,Economy,Selasa Menandai Batas Waktu Untuk Mendaftar Undang-Undang Perawatan Terjangkau
25240,"Dropbox' Mailbox app goes Android, lands in Google Play store",Technology,"Aplikasi Kotak Surat Dropbox hadir di Android, hadir di Google Play Store"
47008,"Gwyneth Paltrow, Chris Martin call it quits",Entertainment,"Gwyneth Paltrow, Chris Martin menyebutnya berhenti"
4075,McDonald's USA Perks Up Breakfast With Free McCafe Coffee,Economy,McDonald's USA Nikmati Sarapan Dengan Kopi McCafe Gratis
18855,"Erykah Badu Crashes Live News Broadcast: Singer Kisses Anchorman, Makes  ...",Entertainment,"Erykah Badu Menghentikan Siaran Berita Langsung: Penyanyi Mencium Penyiar, Bikin ..."
22946,Kim Kardashian and Kanye West aren't even telling her sisters where their  ...,Entertainment,Kim Kardashian dan Kanye West bahkan tidak memberi tahu saudara perempuannya di mana ...
29518,Earth to Echo is E.T. for the hyper-digital age,Entertainment,Earth to Echo adalah E.T. untuk era hiper-digital
9438,Samsung Galaxy Note 4 Release Date: Device To have Same IP67 Rating Dust  ...,Technology,Tanggal Rilis Samsung Galaxy Note 4: Perangkat Memiliki Peringkat IP67 yang Sama ...
1110,Pharrell Joins The Voice for Season 7,Entertainment,Pharrell Bergabung dengan The Voice untuk Musim 7
7229,'New' Michael Jackson Album Is Coming Out,Entertainment,Album Michael Jackson 'Baru' Akan Keluar
20956,Tech's baby-faced multi-millionaires — and billionaires,Technology,Multi-jutawan berwajah bayi di Tech - dan miliarder
6664,[Video] Shakira and Blake Shelton Perform 'Medicine' at ACM Awards 2014!,Entertainment,[Video] Shakira dan Blake Shelton Menampilkan 'Medicine' di ACM Awards 2014!
25954,Box office update: 'Noah' floats with $15.2 million on Friday,Entertainment,"Pembaruan box office: 'Noah' beredar dengan $15,2 juta pada hari Jumat"
32853,Covered California announces 2015 health insurance rates,Economy,Covered California mengumumkan tarif asuransi kesehatan tahun 2015
17505,As Chris Brown Professes Love For Karrueche Tran: 12 Times They Were Loved  ...,Entertainment,Saat Chris Brown Mengaku Cinta Untuk Karrueche Tran: 12 Kali Mereka Dicintai ...
32451,Korean War anniversary and GOP disdain for vets,Entertainment,Peringatan Perang Korea dan Partai Republik meremehkan dokter hewan
23633,"Kashi to Drop All Natural, Nothing Artificial Health Claims",Economy,Kashi Akan Mencabut Semua Klaim Kesehatan Alami dan Tidak Ada yang Buatan
49979,'Was It An April Fools' Joke?' How I Met Your Mother Finale Leaves Fans  ...,Entertainment,'Apakah Itu Lelucon April Mop?' Bagaimana Aku Bertemu Ibumu Final Meninggalkan Penggemar...
32418,Kanye and Kim to Wed in Florence– to the Dismay of Some Locals,Entertainment,Kanye dan Kim Akan Menikah di Florence– Membuat Beberapa Penduduk Lokal Kecewa
35723,Company Update (NASDAQ:CMCSA): Comcast divestitures may be worth  ...,Technology,Pembaruan Perusahaan (NASDAQ:CMCSA): Divestasi Comcast mungkin bernilai ...
33918,Tupac Musical Is One Of The Worst Selling Shows In Broadway History As Holler  ...,Entertainment,Musikal Tupac Adalah Salah Satu Pertunjukan Terlaris Dalam Sejarah Broadway Sebagai Holler ...
16747,PHOTOS Kim Kardashian goes back to blonde,Entertainment,FOTO Kim Kardashian kembali menjadi pirang
20749,Shia LaBeouf Checks Himself Into Rehab Following NYC Arrest!,Entertainment,Shia LaBeouf Memeriksakan Dirinya ke Rehabilitasi Setelah Penangkapan NYC!
23601,People's Most Beautiful: Lupita Nyong'o,Entertainment,Orang Tercantik: Lupita Nyong'o
61528,More US moms are staying at home with kids: study,Economy,Semakin banyak ibu di AS yang tinggal di rumah bersama anak-anaknya: belajar
44054,Former 'Bachelor' Sean Lowe Slams Juan Pablo,Entertainment,Mantan 'Sarjana' Sean Lowe Membanting Juan Pablo
690,Coca-Cola Won't Go Private: Warren Buffett,Economy,Coca-Cola Tidak Akan Menjadi Pribadi: Warren Buffett
21795,"17 Chinese miners trapped underground, state media says",Economy,"17 penambang Tiongkok terjebak di bawah tanah, kata media pemerintah"
19676,Crumbs Collapses: Cupcake Chain Shuts Down All Locations,Economy,Remah Runtuh: Rantai Cupcake Mematikan Semua Lokasi
8056,GM CEO Mary Barra tackles ignition recall questions over the web,Technology,CEO GM Mary Barra menjawab pertanyaan penarikan kembali pengapian melalui web
30668,Peter Mayhew to Return as Chewbacca in STAR WARS: EPISODE VII,Entertainment,Peter Mayhew Akan Kembali sebagai Chewbacca di STAR WARS: EPISODE VII
7809,"Google partners Micromax, others for Rs 6000 smartphone",Technology,"Google bermitra dengan Micromax, yang lain seharga ponsel pintar Rs 6000"
21687,Microsoft cuts prices of Surface 2 in possible sign of new models this fall,Technology,Microsoft memangkas harga Surface 2 sebagai tanda kemungkinan model baru pada musim gugur ini
63587,China voices reservations on WTO auto case ruling,Economy,Tiongkok menyatakan keberatannya terhadap keputusan kasus otomotif WTO
42294,Report: Android TV Will Be Google's Next Big Set-Top Box Push,Technology,Laporan: Android TV Akan Menjadi Set-Top Box Besar Berikutnya Google
62657,"White Google Glass 'Cotton' star of single day sale Apr 17, 4:38 pm",Technology,"Bintang 'Cotton' Google Glass Putih dalam penjualan satu hari 17 April, 16:38"
58053,Facebook CEO Mark Zuckerberg takes $1 salary,Economy,CEO Facebook Mark Zuckerberg menerima gaji $1
10262,Our 19 Favorite Mariah Carey Remixes,Entertainment,19 Remix Mariah Carey Favorit Kami
37782,Prince is releasing two new albums on the same day,Entertainment,Prince merilis dua album baru di hari yang sama
47285,George Clooney slams Daily Mail over 'irresponsible' story which claimed his  ...,Entertainment,George Clooney mengecam Daily Mail atas cerita 'tidak bertanggung jawab' yang mengklaim ...
35873,Weekend Extra: Field of Dreams turns 25,Entertainment,Ekstra Akhir Pekan: Field of Dreams berusia 25 tahun
45788,The Guardian: Ukraine's chances in doubt at Eurovision song contest by crisis,Entertainment,The Guardian: Peluang Ukraina diragukan di kontes lagu Eurovision karena krisis
25496,"At Tribeca, movies are only part of the story",Entertainment,"Di Tribeca, film hanyalah sebagian dari cerita"
10033,'Mad Men' season 7: Megan to meet with tragedy like notorious 60s star's murder?,Entertainment,'Mad Men' musim 7: Megan akan menghadapi tragedi seperti pembunuhan bintang tahun 60an yang terkenal?
62214,Fusion-io Inc.: SanDisk Signs Definitive Agreement to Acquire Fusion-io,Economy,Fusion-io Inc.: SanDisk Menandatangani Perjanjian Definitif untuk Mengakuisisi Fusion-io
243,New iPhone 6 screens to enter production as early as May,Technology,Layar iPhone 6 baru akan memasuki produksi pada awal Mei
64221,JetBlue apologizes to Boston mom whose 3-year-old daughter was forced to  ...,Entertainment,JetBlue meminta maaf kepada ibu Boston yang putrinya berusia 3 tahun terpaksa ...
50063,Microsoft Security Bulletins For April 2014 overview,Technology,Ikhtisar Buletin Keamanan Microsoft Untuk April 2014
31521,AP PHOTOS: Maya Angelou's life and art,Entertainment,FOTO AP: Kehidupan dan seni Maya Angelou
59438,Lululemon Athletica inc. (LULU) – Analysts' Weekly Ratings Changes,Economy,Lululemon Athletica inc. (LULU) – Perubahan Peringkat Mingguan Analis
47873,Heads-up: Free ice cream tomorrow,Entertainment,Perhatian: Es krim gratis besok
54956,Wiz Khalifa drops new mixtape following release from jail,Entertainment,Wiz Khalifa merilis mixtape baru setelah dibebaskan dari penjara
43939,The New Trailer for the Wachowskis' Jupiter Ascending!,Entertainment,Trailer Baru Jupiter Ascending dari Wachowskis!
10849,Apple patent hints at by-passing iOS passcode when you're in a 'safe' place,Technology,Paten Apple mengisyaratkan untuk melewati kode sandi iOS saat Anda berada di tempat yang 'aman'
23574,Miranda Lambert's Guide To Entertainment In An Emergency Landing,Entertainment,Panduan Miranda Lambert Untuk Hiburan Dalam Pendaratan Darurat
34129,Ancient Spiders Had More Eyes Than Thought,Technology,Laba-laba Purba Memiliki Lebih Banyak Mata Daripada Pikiran
19949,Monday morning quarterback: 'Mad Men',Entertainment,Quarterback Senin pagi: 'Orang Gila'
52448,Kim Kardashian breaks the fashion rules with double denim,Entertainment,Kim Kardashian melanggar aturan mode dengan denim ganda
19894,Twitter Abandons Streaming Music Services,Entertainment,Twitter Meninggalkan Layanan Streaming Musik
13697,Europe's top court: people have right to be forgotten on Internet,Technology,Pengadilan Tinggi Eropa: Masyarakat mempunyai hak untuk dilupakan di Internet
26920,Patricia Arquette - Patricia Arquette's New Film Forced Her To Reminisce,Entertainment,Patricia Arquette - Film Baru Patricia Arquette Memaksanya Untuk Bernostalgia
60249,Disney confirms that filming has begun on 'Star Wars VII',Entertainment,Disney mengonfirmasi bahwa syuting 'Star Wars VII' telah dimulai
45141,Economics is now a science almost devoid of agreement,Economy,Ekonomi sekarang menjadi ilmu yang hampir tidak ada kesepakatan
21258,Urban Outfitters PT Lowered to $35.00 (URBN),Economy,"Urban Outfitters PT Turun menjadi $35,00 (URBN)"
16340,What the Hell Is Happening With Obamacare?,Economy,Apa yang Terjadi dengan Obamacare?
47130,Watch: Kids react to old computers,Technology,Tonton: Reaksi anak-anak terhadap komputer lama
37721,Southwest flight attendant's hilarious safety talk goes viral (with video),Entertainment,Pembicaraan lucu tentang keselamatan pramugari Southwest menjadi viral (dengan video)
13355,"'The Amazing Spider-Man 2,' a Safe Film for Christian Kids to Watch, Says Jamie  ...",Entertainment,"'The Amazing Spider-Man 2', Film Aman untuk Ditonton Anak-Anak Kristen, Kata Jamie ..."
32994,"Snowden's Solution: More Encryption, Better Watchdogs",Technology,"Solusi Snowden: Lebih Banyak Enkripsi, Pengawasan Lebih Baik"
16316,"Kate Winslet Explains Son's Name, Bear Blaze",Entertainment,"Kate Winslet Menjelaskan Nama Putranya, Bear Blaze"
54133,Jennifer Lopez honored by Billboard with 'Icon Award',Entertainment,Jennifer Lopez dihormati oleh Billboard dengan 'Icon Award'
39799,CBS Outdoor Seeks to Buy Small Rivals After $560 Million IPO (2),Economy,CBS Outdoor Berusaha Membeli Saingan Kecil Setelah IPO $560 Juta (2)
59798,David Letterman Exposed Our Mass Psychosis,Entertainment,David Letterman Mengungkap Psikosis Massal Kita
25092,Savers beware: Fees shrink many 401(k)s,Economy,Penabung berhati-hatilah: Biaya menyusut banyak 401(k).
46316,BOX OFFICE UPDATE: '22 Jump Street' Ends …,Entertainment,PEMBARUAN BOX OFFICE: '22 Jump Street' Berakhir …
41731,Vine of girl getting hit with shovel goes viral,Entertainment,Vine gadis yang dipukul dengan sekop menjadi viral
5273,Google now encrypting all your emails in Gmail,Technology,Google sekarang mengenkripsi semua email Anda di Gmail
44825,"2014 CinemaCon Offers Peeks At 'Transcendence,' 'Godzilla'",Entertainment,"CinemaCon 2014 Menawarkan Intip 'Transendensi', 'Godzilla'"
31502,"Ann B. Davis, Alice from The Brady Bunch, passes at 88",Entertainment,"Ann B. Davis, Alice dari The Brady Bunch, meninggal pada usia 88 tahun"
62310,Citigroup to pay $7 billion in fines over mortgages,Economy,Citigroup akan membayar denda sebesar $7 miliar atas hipotek
21052,"Underwater painting, visits from astronaut and actor mark midpoint of Cousteau's  ...",Technology,"Lukisan bawah air, kunjungan astronot dan aktor menandai titik tengah ..."
8155,Power Rangers NEW MOVIE – Mighty Morphin Power Rangers BIG SCREEN  ...,Entertainment,FILM BARU Power Rangers – Mighty Morphin Power Rangers LAYAR BESAR ...
32341,NASA awards Boeing with $2.8 Billion Contract to Develop Space Launch System,Technology,"NASA memberi Boeing Kontrak $2,8 Miliar untuk Mengembangkan Sistem Peluncuran Luar Angkasa"
15651,US grounds entire F-35 fighter jet fleet after unexplained fire,Economy,AS melarang seluruh armada jet tempur F-35 setelah kebakaran yang tidak dapat dijelaskan
21836,"China PMI rises sharply, exceeds estimate",Economy,"PMI Tiongkok meningkat tajam, melebihi perkiraan"
2092,Researchers Suggest A Violent Event Flipped The Moon,Technology,Peneliti Menyarankan Ada Peristiwa Kekerasan yang Membalikkan Bulan
43350,Spoilers are out: Who will be 'The Bachelor' in 2015?,Entertainment,Spoiler keluar: Siapa yang akan menjadi 'The Bachelor' di tahun 2015?
21661,The Climate Change Fundamentalists,Technology,Para Fundamentalis Perubahan Iklim
24374,Why did Selena Gomez and her parent managers decide to part ways?,Entertainment,Mengapa Selena Gomez dan manajer orang tuanya memutuskan untuk berpisah?
51957,"Money, fame has changed Louis Tomlinson",Entertainment,"Uang, ketenaran telah mengubah Louis Tomlinson"
35900,Watch the First Trailer for David Ayer's Fury,Entertainment,Tonton Trailer Pertama David Ayer's Fury
61144,Apple-Samsung Patent War Goes to California Jury,Technology,Perang Paten Apple-Samsung Terjadi di Juri California
62712,The Supreme Court Case Against Aereo Could Change How We Watch Television,Entertainment,Kasus Mahkamah Agung Terhadap Aereo Dapat Mengubah Cara Kita Menonton Televisi
55127,Google Doodle celebrates Rubik's Cube's 40th birthday,Technology,Google Doodle merayakan ulang tahun ke-40 Kubus Rubik
29808,Microsoft Targeted in Apparent Chinese Anti-Trust Probe,Technology,Microsoft Menjadi Target dalam Penyelidikan Anti-Trust Tiongkok
818,"Johnny Winter, Blues Rock Legend, Dead at 70",Entertainment,"Johnny Winter, Legenda Blues Rock, Meninggal di Usia 70"
6411,Symantec Fires CEO as PC Slump Curbs Antivirus Sales,Economy,Symantec Memecat CEO karena Kemerosotan PC Membatasi Penjualan Antivirus
31257,'True Detective' Creator Talks Second Season Moving to California with Three  ...,Entertainment,Pencipta 'True Detective' Berbicara tentang Musim Kedua Pindah ke California dengan Tiga ...
61261,SA's credit rating - where we stand,Economy,Peringkat kredit SA - posisi kami
55181,Wayne Knight dead or alive? Morbid death hoax slams 'Seinfeld' actor in 2014  ...,Entertainment,Wayne Knight hidup atau mati? Hoax kematian yang mengerikan mengecam aktor 'Seinfeld' pada tahun 2014 ...
12902,LG To Unveil Circular Smartwatch Dubbed G Watch R At The IFA 2014,Technology,LG Akan Memperkenalkan Jam Tangan Pintar Melingkar yang Dijuluki G Watch R Di IFA 2014
46418,Was the biggest dinosaur in history just discovered?,Technology,Apakah dinosaurus terbesar dalam sejarah baru saja ditemukan?
4664,NYMEX-US crude takes back some losses after stockpile draw,Economy,Minyak mentah NYMEX-AS kembali mengalami penurunan setelah penurunan stok
31153,"Hong Kong shares fall with Tencent a big drag, China slips",Economy,"Saham Hong Kong anjlok, Tencent terpuruk, dan Tiongkok terpeleset"
55694,"Weird Al Spills All His Illuminati Secrets in ""Royals"" Parody",Entertainment,"Weird Al Menumpahkan Semua Rahasia Illuminatinya di Parodi ""Royals""."
49358,"May 28, 2014, 6:28 pm",Economy,"28 Mei 2014, 18:28"
60165,Pfizer moves to take over AstraZeneca,Economy,Pfizer bergerak untuk mengambil alih AstraZeneca
11138,Led Zeppelin Hit With Lawsuit For Allegedly Plagiarising 'Stairway To Heaven',Entertainment,Led Zeppelin Digugat Karena Diduga Menjiplak 'Stairway To Heaven'
1113,Google Acquires NY-Based Online Music Streaming Start-up Songza,Technology,"Google Mengakuisisi Songza, Startup Streaming Musik Online yang Berbasis di NY"
2918,Stock futures drift after jobless claims rise,Economy,Saham berjangka melayang setelah klaim pengangguran naik
6486,'Risky Business' report: Climate change inaction will cost US billions,Economy,Laporan 'Bisnis Berisiko': Kelambanan terhadap perubahan iklim akan merugikan miliaran dolar Amerika
49350,Ellen DeGeneres Earns $15M Profit in $55M LA Mansion Sales to Sean Parker,Entertainment,Ellen DeGeneres Menghasilkan Untung $15 Juta dalam Penjualan LA Mansion senilai $55 Juta kepada Sean Parker
16061,ENTERTAINMENT: 'Homeland' actor James Rebhorn dead at 65,Entertainment,HIBURAN: Aktor 'Homeland' James Rebhorn meninggal pada usia 65 tahun
8253,"NORTH CHICAGO, Illinois, Jul 18, 2014 (PR Newswire Europe via COMTEX  ...",Economy,"CHICAGO UTARA, Illinois, 18 Juli 2014 (PR Newswire Europe melalui COMTEX ..."
46014,Former 'Scandal' Actor Short Arrested in Texas,Entertainment,Mantan Aktor 'Skandal' Pendek Ditangkap di Texas
13070,'The Bachelorette' season finale: Andi picks her bachelor and Nick breaks the  ...,Entertainment,Final musim 'The Bachelorette': Andi memilih bujangannya dan Nick memecahkan ...
57518,Ralph Nader New Letter Regarding Fannie Mae and Freddie Mac Fees,Economy,Surat Baru Ralph Nader Mengenai Biaya Fannie Mae dan Freddie Mac
55512,Facebook Releases 'Pride' Emoticon Pack for LGBT Users,Technology,Facebook Merilis Paket Emoticon 'Pride' untuk Pengguna LGBT
9044,Red Hat easily tops Q1 views,Technology,Red Hat dengan mudah menduduki puncak penayangan Q1
38613,Google wants Android to be your wearable OS of choice,Technology,Google ingin Android menjadi OS pilihan Anda
54378,The Largest Wingspan Ever: The Pelagornis Sandersi Astounds Scientists With  ...,Technology,Lebar Sayap Terbesar Yang Pernah Ada: Pelagornis Sandersi Memukau Para Ilmuwan Dengan ...
22180,India-born Rajiv Suri named Nokia CEO,Technology,Rajiv Suri kelahiran India ditunjuk sebagai CEO Nokia
32460,NASA's Mars 2020 rover will explore red planet as never before,Technology,Penjelajah Mars 2020 milik NASA akan menjelajahi planet merah dengan cara yang belum pernah terjadi sebelumnya
20651,Kim Kardashian Fan Spends $30000 To Look Like Her,Entertainment,Penggemar Kim Kardashian Menghabiskan $30000 Agar Terlihat Seperti Dia
51578,Kimye Wedding: Inside The Photo Booth,Entertainment,Pernikahan Kimye: Di Dalam Photo Booth
40753,"UPDATED: Cargill closing Milwaukee slaughterhouse, cutting 600 jobs",Economy,"DIPERBARUI: Cargill menutup rumah jagal di Milwaukee, memangkas 600 pekerjaan"
60488,VIDEO: Netflix Joining Line-up Of 3 US Cable-TV Services,Entertainment,VIDEO: Netflix Bergabung dengan Jajaran 3 Layanan TV Kabel AS
45751,"Gwyneth Paltrow, Chris Martin announce they're separating",Entertainment,Gwyneth Paltrow dan Chris Martin mengumumkan bahwa mereka akan berpisah
13544,"Recalls challenge GM, frustrate customers",Technology,"Mengingat tantangan GM, membuat pelanggan frustasi"
33933,Why Herbalife (HLF) Stock Is Down This Afternoon,Economy,Mengapa Saham Herbalife (HLF) Turun Sore Ini
63905,Microsoft stopping XP support,Technology,Microsoft menghentikan dukungan XP
64374,"Audi to Offer CarPlay in Europe Next Year, United States By 2016",Technology,"Audi Akan Menawarkan CarPlay di Eropa Tahun Depan, Amerika Serikat Pada 2016"
696,"Asian markets fall, snapping winning streak",Economy,"Pasar Asia melemah, menghentikan kenaikan beruntun"
38400,JK Rowling Writing Three 'Harry Potter' Inspired Films (VIDEO),Entertainment,JK Rowling Menulis Tiga Film Terinspirasi 'Harry Potter' (VIDEO)
38566,"WWDC 2014: New Apple Mac, mobile features coming this fall",Technology,"WWDC 2014: Apple Mac baru, fitur seluler akan hadir musim gugur ini"
47983,Elisabeth Hasselbeck talks Rosie O'Donnell's rumored return to 'The View',Entertainment,Elisabeth Hasselbeck berbicara tentang rumor kembalinya Rosie O'Donnell ke 'The View'
8665,PS4 video uploads to extend beyond Facebook this month -- rumor,Technology,Pengunggahan video PS4 melampaui Facebook bulan ini -- rumor
64442,BlackBerry Ltd (BBRY) Down After Apple-IBM Deal,Technology,BlackBerry Ltd (BBRY) Turun Setelah Kesepakatan Apple-IBM
61489,Bitcoin exchange files for US bankruptcy,Technology,File pertukaran Bitcoin untuk kebangkrutan AS
14023,And the winners are ...,Entertainment,Dan pemenangnya adalah...
45510,Yahoo Sales Seen Stagnant 2 Years Into Mayer's Tenure YHOO GOOGL,Economy,Penjualan Yahoo Terlihat Stagnan 2 Tahun Masa Jabatan Mayer YHOO GOOGL
35894,Obama Administration Extends Health Care Enrollment Period,Economy,Pemerintahan Obama Memperpanjang Periode Pendaftaran Layanan Kesehatan
37764,Eurozone price inflation stays low,Economy,Inflasi harga zona euro tetap rendah
52007,Maya Rawal | Trends that triumph,Entertainment,Maya Rawal | Tren yang menang
35154,Facebook Paper for iOS,Technology,Kertas Facebook untuk iOS
15786,Morning Market Movers,Economy,Penggerak Pasar Pagi
60166,Hilary Duff Releases New Single,Entertainment,Hilary Duff Merilis Single Baru
37945,"'Draft Day' sacked by fumbled direction, dumbed-down dialogue",Entertainment,"'Draft Day' dirusak oleh arah yang salah, dialog yang bodoh"
53410,Private Firms Added 218000 Jobs In July,Economy,Perusahaan Swasta Menambah 218.000 Pekerjaan di Bulan Juli
43376,HP Fights Surface Pro 3 with 2-in-1s,Technology,HP Melawan Surface Pro 3 dengan 2-in-1
2126,Apple could be upgrading the MacBook Pro lineup tomorrow,Technology,Apple mungkin akan meningkatkan jajaran MacBook Pro besok
57576,Gas Prices Go Up A Bit In Maine,Technology,Harga Gas Naik Sedikit Di Maine
40088,"MTV VMA 2014: Nicki Minaj Performs Three Times, Has Wardrobe Malfunction",Entertainment,"MTV VMA 2014: Nicki Minaj Tampil Tiga Kali, Lemari Pakaiannya Rusak"
35793,Tiny Increase Pushes San Diego County Gasoline Price To Highest Amount  ...,Technology,Kenaikan Kecil Mendorong Harga Bensin San Diego County Ke Nilai Tertinggi ...
40455,Amazon says dispute with publisher Hachette is just business as usual,Economy,Amazon mengatakan perselisihan dengan penerbit Hachette hanyalah urusan biasa
52886,"GM moves next-gen SUV Cadillac SRX Crossover from Mexico to Spring Hill, TN",Technology,"GM memindahkan SUV Cadillac SRX Crossover generasi berikutnya dari Meksiko ke Spring Hill, TN"
37271,Khloe Kardashian & Lamar Odom Relationship News: Odom Says He Still Loves  ...,Entertainment,Berita Hubungan Khloe Kardashian & Lamar Odom: Odom Mengatakan Dia Masih Mencintai ...
39937,"Kim, Kanye Wedding: Kardashian Dropped $2 Million on Kate Middleton-Style  ...",Entertainment,Pernikahan Kim dan Kanye: Kardashian Turunkan $2 Juta untuk Gaya Kate Middleton ...
8496,Amazon Sets TV on Fire,Entertainment,Amazon Membakar TV
32858,Rolf Harris: two sides of the entertainer on display in witness stand,Entertainment,Rolf Harris: dua sisi penghibur dipajang di stand saksi
40746,"Game of Thrones, episode 6 review: Peter Dinklage gives his strongest  ...",Entertainment,"Ulasan Game of Thrones, episode 6: Peter Dinklage berikan yang terkuat ..."
7834,Pythons' reunion is off to a flying start in the O2,Entertainment,Reuni ular piton dimulai dengan awal yang baik di O2
63009,UK inflation falls despite faster growth,Economy,Inflasi Inggris turun meskipun pertumbuhannya lebih cepat
39368,New York attorney general files lawsuit against Barclays,Economy,Jaksa Agung New York mengajukan gugatan terhadap Barclays
33302,Microsoft confirms Windows 8.1 update and Cortana for July,Technology,Microsoft mengonfirmasi pembaruan Windows 8.1 dan Cortana untuk bulan Juli
31959,Miley Cyrus postpones remaining US tour dates after hospitaliz - ABC-7.com  ...,Entertainment,Miley Cyrus menunda sisa jadwal tur AS setelah dirawat di rumah sakit - ABC-7.com ...
63266,Ridiculous Kanye West-Kim Kardashian Wedding Details Revealed,Entertainment,Detail Pernikahan Kanye West-Kim Kardashian yang Konyol Terungkap
42795,J.K. Rowling offers glimpse into life of 30-something Harry Potter,Entertainment,J.K. Rowling menawarkan sekilas kehidupan Harry Potter berusia 30-an
58616,"How Apple's iPhones Might Become An Indispensable Piece Of Equipment, Again",Technology,"Bagaimana iPhone Apple Bisa Menjadi Peralatan yang Sangat Diperlukan, Lagi"
65147,Kim Kardashian denies marrying Kanye West already: 'Mrs West soon!',Entertainment,Kim Kardashian bantah sudah menikah dengan Kanye West: 'Nyonya West segera!'
28866,In terms of data the main release is euro area inflation for March,Economy,"Dalam hal data, rilis utama adalah inflasi kawasan euro untuk bulan Maret"
64336,Prince settles music dispute with Warner Brothers,Entertainment,Prince menyelesaikan perselisihan musik dengan Warner Brothers
25482,Google's Nest Learning Thermostat now available in the UK,Technology,Nest Learning Thermostat Google kini tersedia di Inggris
59161,Wal-Mart will buy your used video games now,Economy,Wal-Mart akan membeli video game bekas Anda sekarang
71,Harrison Ford Injured On 'Star Wars: Episode VII' Set: Actor Airlifted To Hospital  ...,Entertainment,Harrison Ford Terluka di Set 'Star Wars: Episode VII': Aktor Diterbangkan ke Rumah Sakit ...
13996,Draghi Sets Clock Ticking for June Stimulus by ECB,Economy,Draghi Tetapkan Waktu untuk Stimulus Juni oleh ECB
