No,News Title,Category,News Title Indonesia
12869,Rock Bottom! Shia LaBeouf Checks Into Rehab After Drunken NYC Arrest - Report,Entertainment,Batu Terbawah! Shia LaBeouf Masuk Rehabilitasi Setelah Penangkapan NYC dalam Keadaan Mabuk - Laporkan
64495,Rob Kardashian misses Kim and Kanye's wedding because of weight?,Entertainment,Rob Kardashian rindu pernikahan Kim dan Kanye karena berat badan?
64805,Film Review: Ex-007 actor Pierce Brosnan spying again in 'November Man',Entertainment,Review Film: Mantan Aktor 007 Pierce Brosnan Kembali Menjadi Mata-mata di 'November Man'
13636,New Archaeopteryx fossil shows birds had feather trousers in the past,Technology,Fosil Archaeopteryx baru menunjukkan bahwa burung mempunyai celana bulu di masa lalu
48045,How To Keep Healthcare Construction Costs In Check,Economy,Bagaimana Mengontrol Biaya Konstruksi Layanan Kesehatan
9464,Original Concept Artwork for the Characters of Dawn of the Planet of the Apes,Entertainment,Karya Seni Konsep Asli untuk Karakter Fajar Planet Kera
1305,"New day, new week, but stock selloff persists",Economy,"Hari baru, minggu baru, namun aksi jual saham terus berlanjut"
43112,Justin Bieber does his best James Dean [PHOTO],Entertainment,Justin Bieber melakukan yang terbaik James Dean [FOTO]
59725,Japan final June manufacturing PMI at 51.5 vs flash 51.1,Economy,"PMI manufaktur Jepang final bulan Juni di 51,5 vs awal 51,1"
12036,Chicago to get filmmaker Lucas' museum -mayor's office,Entertainment,Chicago akan mendapatkan museum pembuat film Lucas - kantor walikota
55970,'Game of Thrones' 4.4 Preview: Cersei Wants Sansa's Head,Entertainment,"Pratinjau ""Game of Thrones"" 4.4: Cersei Menginginkan Kepala Sansa"
33281,MJ's sister Le Toya pays emotional tribute to bro on 5th death anniversary,Entertainment,"Saudari MJ, Le Toya, memberikan penghormatan emosional kepada saudaranya pada peringatan kematian ke-5"
47371,This Smartphone Is Apparently Soft as a Baby's Bottom,Technology,Smartphone Ini Rupanya Empuk Seperti Bokong Bayi
10448,China's official manufacturing PMI beats forecast,Economy,PMI manufaktur resmi Tiongkok mengalahkan perkiraan
50984,Watch 'The Leftovers' Premiere Online: Find Out What Happens After 'The Great  ...,Entertainment,Tonton Tayang Perdana 'The Leftovers' Online: Cari Tahu Apa yang Terjadi Setelah 'The Great ...
21492,Every Marvel Movie Easter Egg Explained (Video),Entertainment,Penjelasan Setiap Telur Paskah Film Marvel (Video)
20141,Mila Kunis: expecting baby with Ashton Kutcher?,Entertainment,Mila Kunis: mengharapkan bayi dengan Ashton Kutcher?
30087,Madonna Set To Direct New Film Adaptation Of 'Ade: A Love Story',Entertainment,Madonna Akan Menyutradarai Adaptasi Film Baru 'Ade: A Love Story'
26366,PG&E and East Bay cities at standoff over plan to chop down thousands of trees,Economy,PG&E dan kota-kota East Bay berselisih mengenai rencana menebang ribuan pohon
23825,Hillary Clinton's (almost) off-the-record lunch with Obama,Economy,Makan siang Hillary Clinton (hampir) off-the-record dengan Obama
25726,Zynga Lures Best Buy's Lee to CFO Job Adding to Revival Efforts,Economy,Zynga Memikat Lee Best Buy ke Pekerjaan CFO Menambah Upaya Kebangkitan
48605,"Google announces new Pokémon Master position, Google Maps update",Technology,"Google mengumumkan posisi Pokémon Master baru, pembaruan Google Maps"
4913,Ryan Lewis asks public what Ryan Lewis does. No one recognises him :(,Entertainment,Ryan Lewis bertanya kepada publik apa yang dilakukan Ryan Lewis. Tidak ada yang mengenalinya :(
63114,Shia LaBeouf Seeking Treatment for Alcoholism,Entertainment,Shia LaBeouf Mencari Pengobatan untuk Alkoholisme
46578,"T-Mobile's Legere Targets, Mocks AT&T With New Pricing Plan",Technology,"""Target Legere T-Mobile, Mengolok AT&T Dengan Paket Harga Baru""."
32101,OPI Products Inc. Partners with The Coca-Cola Company On Nail Lacquer Launch,Economy,OPI Products Inc. Bermitra dengan Perusahaan Coca-Cola Pada Peluncuran Cat Kuku
25211,High beef costs blamed as McDonald's profits take a hit,Economy,Tingginya harga daging sapi menjadi penyebab terpuruknya keuntungan McDonald's
28010,"Macaulay Culkin's Band Booed, Pelted With Beer at UK Music Festival (VIDEO)",Entertainment,"Band Macaulay Culkin Dicemooh, Dilempari Bir di Festival Musik Inggris (VIDEO)"
5439,"Texas cheerleader, big game hunter shrugs off critics",Entertainment,"Pemandu sorak Texas, pemburu hewan besar mengabaikan kritik"
3274,Google Q1 Earnings Fall Short On Weak Paid Ad Clicks,Technology,Penghasilan Google Q1 Kurang Karena Lemahnya Klik Iklan Berbayar
18278,"Oops! ISM Messes Up Its Own Manufacturing Index, Treasuries Fall Further",Economy,"Ups! ISM Mengacaukan Indeks Manufakturnya Sendiri, Treasury Semakin Jatuh"
37297,Hachette Rejects Amazon Proposal For Jointly Financed Author Fund,Economy,Hachette Menolak Proposal Amazon Untuk Dana Penulis yang Dibiayai Bersama
58590,The Top 4 Things to Do to Avoid an Audit,Economy,4 Hal Utama yang Harus Dilakukan untuk Menghindari Audit
29083,Jazz is easier to record than pop says Lady Gaga,Entertainment,"Jazz lebih mudah direkam daripada pop, kata Lady Gaga"
31029,McDonald's giving Ronald McDonald new role as social media spokes-clown,Economy,McDonald's memberi Ronald McDonald peran baru sebagai badut juru bicara media sosial
31447,US mayors to vote on fixes for climate,Technology,Walikota AS akan memberikan suara mengenai perbaikan iklim
62634,Boeing to assemble 787-10 in South Carolina,Economy,Boeing akan merakit 787-10 di Carolina Selatan
36381,"Massimo Vignelli, Designer Famous For 1972 NYC Subway Map, Dead At 83",Entertainment,"Massimo Vignelli, Desainer Terkenal Dengan Peta Kereta Bawah Tanah NYC 1972, Meninggal Pada Usia 83 Tahun"
50365,Obamacare: New California rates increase only 4.2%,Economy,"Obamacare: Tarif New California hanya naik 4,2%"
31574,US Retail Sales Up Big,Economy,Penjualan Ritel AS Naik Besar
39479,HTC One (M8) to be launched in India in April third week,Technology,HTC One (M8) akan diluncurkan di India pada bulan April minggu ketiga
27801,General Mills Reverses Legal Terms After Controversy,Economy,General Mills Membalikkan Ketentuan Hukum Setelah Kontroversi
12988,"CBS fall TV 2014 premiere dates: 'Big Bang Theory' Season 8, 'The Good Wife  ...",Entertainment,"Tanggal tayang perdana CBS fall TV 2014: 'Big Bang Theory' Musim 8, 'The Good Wife ..."
29797,Thor as woman: Just a marketing ploy - or a sign of an industry in tune with the  ...,Entertainment,Thor sebagai wanita: Hanya taktik pemasaran - atau tanda industri yang selaras dengan ...
46935,April 8 Is Equal Pay Day,Economy,8 April Adalah Hari Gaji yang Sama
2401,It's bananas... Fyffes announces merger with rival Chiquita,Economy,Itu pisang... Fyffes mengumumkan merger dengan saingannya Chiquita
45747,Robert Downey Jr. -- Son Arrested for Coke Possession,Entertainment,Robert Downey Jr. -- Putranya Ditangkap karena Kepemilikan Coke
16799,"American, US Airways to end Orbitz listing",Economy,"American, US Airways akan mengakhiri daftar Orbitz"
9728,Samsung tablets go high-end with more colorful displays,Technology,Tablet Samsung menjadi kelas atas dengan tampilan yang lebih berwarna
44018,Starbucks begins roll out of Duracell wireless charging mats in US stores,Technology,Starbucks mulai meluncurkan alas pengisi daya nirkabel Duracell di toko-toko AS
48953,Microsoft Surface Pro Tablets Get Military-grade Cases,Technology,Tablet Microsoft Surface Pro Mendapatkan Casing Kelas Militer
46778,Eurozone inflation stuck at low 0.5pc,Economy,"Inflasi zona euro terjebak di level rendah 0,5 persen"
5868,New Facebook feature notifies users when friends are nearby: Useful or creepy  ...,Technology,Fitur Facebook baru memberi tahu pengguna ketika ada teman di sekitar: Berguna atau menyeramkan ...
12540,No smartphone? No problem: Samsung to debut stand-alone smartwatch with  ...,Technology,Tidak ada ponsel pintar? Tidak masalah: Samsung akan meluncurkan jam tangan pintar yang berdiri sendiri dengan ...
28949,iPhablet? 4.7-inch and 5.5-inch iPhone 6 displays to enter production in May,Technology,"iPablet? Layar iPhone 6 4,7 inci dan 5,5 inci akan memasuki produksi pada bulan Mei"
36029,"Sh*t Got Really Weird At This Wedding, Thanks To Tom Hanks",Entertainment,"Tidak Menjadi Aneh Di Pernikahan Ini, Terima Kasih Kepada Tom Hanks"
20764,"Apple Cuts Prices On MacBook Air, Gooses Haswell Processor Speeds",Technology,"Apple Pangkas Harga MacBook Air, Kecepatan Prosesor Goose Haswell"
50075,Thumbs up for NASA's 2016 Mars lander,Technology,Acungan jempol untuk pendarat Mars NASA tahun 2016
22917,Rolling Stones plan Paris gig after postponing tour Down Under,Entertainment,Rolling Stones merencanakan pertunjukan di Paris setelah menunda tur Down Under
17434,2018 Mission: Mars Rover Prototype Unveiled in UK,Technology,Misi 2018: Prototipe Mars Rover Diluncurkan di Inggris
20670,"Pharrell Wears A Headdress For A Photo, Clap Along If You Feel Like He Didn't  ...",Entertainment,"Pharrell Memakai Hiasan Kepala Untuk Foto, Bertepuk Tangan Jika Anda Merasa Dia Tidak ..."
28191,Kanye West Admits Annie Leibovitz 'Pulled Out' Of Photographing Him And Kim's  ...,Entertainment,Kanye West Akui Annie Leibovitz 'Menarik Diri' Dari Memotret Dia dan Kim ...
4879,S.Korean shares fall on stock-type funds refund,Economy,Saham Korea Selatan jatuh karena pengembalian dana jenis saham
10862,7000 'Game of Thrones' fans saw the Season 4 premiere early - and one won an  ...,Entertainment,7000 penggemar 'Game of Thrones' melihat penayangan perdana Musim 4 lebih awal - dan satu memenangkan ...
23812,Jay Leno honored with Mark Twain Prize,Entertainment,Jay Leno mendapat penghargaan Mark Twain Prize
4201,Apple engineer: We wanted to make a phone for 'normal people',Technology,Insinyur Apple: Kami ingin membuat ponsel untuk 'orang normal'
33825,Injured Harrison Ford to miss 8 weeks of 'Star Wars' filming,Entertainment,Harrison Ford yang cedera hingga melewatkan 8 minggu syuting 'Star Wars'
16079,Augusta gained 700 jobs in March,Economy,Augusta memperoleh 700 pekerjaan di bulan Maret
62087,CBO lowers U.S. deficit estimates as health subsidies fall,Economy,CBO menurunkan perkiraan defisit AS seiring turunnya subsidi kesehatan
48854,Hollywood Friday: Ready to go to the Amazon forest with 'Rio 2'?,Entertainment,Hollywood Friday: Siap pergi ke hutan Amazon dengan 'Rio 2'?
40259,News Summary: AT&T offers $48.5B for DirecTV,Economy,"Ringkasan Berita: AT&T menawarkan $48,5 miliar untuk DirecTV"
3981,Neighbors Q & A with fans for SXSW,Entertainment,Tanya Jawab Tetangga dengan penggemar untuk SXSW
48287,Katherine Heigl Sues Store Over Twitpic,Entertainment,Katherine Heigl Menuntut Toko Atas Twitpic
33278,Scottsdale student wins Doodle 4 Google contest,Technology,Siswa Scottsdale memenangkan kontes Doodle 4 Google
4272,Aereo Ruling: The Winners and Losers (Analysis),Technology,Keputusan Aereo: Pemenang dan Pecundang (Analisis)
15270,Ahead of the Bell: US Producer Prices,Economy,Menjelang Peringatan: Harga Produsen AS
28790,Kardashian's ex giving sex tape profits to her – as wedding gift,Entertainment,Mantan Kardashian memberikan keuntungan rekaman seks kepadanya – sebagai hadiah pernikahan
7782,"Some Megachurches Are Giving Out iPads, TVs to Easter Attendees",Entertainment,"Beberapa Gereja Besar Memberikan iPad, TV kepada Peserta Paskah"
44527,Why taxing corporate America is hard to do,Economy,Mengapa mengenakan pajak pada perusahaan Amerika sulit dilakukan
24363,"Morrissey cancels rest of US tour due to health, again",Entertainment,Morrissey kembali membatalkan sisa tur AS karena alasan kesehatan
28622,"Turkey grapples with legality, implications of Internet ban",Economy,Turki bergulat dengan legalitas dan implikasi dari larangan internet
22806,Air Products Hires Rockwood's Ghasemi as CEO and Chairman,Economy,Air Products Mempekerjakan Ghasemi dari Rockwood sebagai CEO dan Ketua
3621,"IT'S A BOY! Ciara Gives Birth To Son With Future, And He's Named FUTURE!",Entertainment,"ITU ANAK LAKI-LAKI! Ciara Melahirkan Anak Laki-Laki Dengan Masa Depan, Dan Dia Dinamakan MASA DEPAN!"
60197,Dominos Pizza Customer Data in Europe Has Been Stolen,Technology,Data Pelanggan Dominos Pizza di Eropa Telah Dicuri
38737,"John Logan's 'Penny Dreadful' has a bit of mystery starring Josh Hartnett, Eva  ...",Entertainment,"'Penny Dreadful' karya John Logan memiliki sedikit misteri yang dibintangi Josh Hartnett, Eva ..."
61217,EPA proposes big emissions cuts: Would the climate even notice? (+video),Economy,EPA mengusulkan pengurangan emisi secara besar-besaran: Apakah iklim akan menyadarinya? (+video)
53624,Will Nokia Head Higher After Recent News?,Technology,Akankah Nokia Naik Lebih Tinggi Setelah Berita Terbaru?
54600,"Twitter Shares Spike After Earnings Beat, Guidance",Technology,"Twitter Berbagi Lonjakan Setelah Pendapatan Mengalahkan, Panduan"
15716,"Fitch Rates Lake County School Board, FL's Series 2014A COPS 'A+'; Outlook  ...",Economy,"Fitch Menilai Dewan Sekolah Lake County, COPS Seri 2014A FL 'A+'; Pandangan ..."
52474,VIDEO: Alibaba Heading for a Record-Setting US IPO,Economy,VIDEO: Alibaba Menuju IPO AS yang Memecahkan Rekor
835,"Southeast, southwest Alaska communities at highest risk from ocean  ...",Technology,Komunitas Alaska di tenggara dan barat daya paling berisiko terkena dampak laut ...
8085,Heartbleed virus: Mumsnet has 'no idea' how many users hacked as it resets  ...,Technology,Virus Heartbleed: Mumsnet 'tidak tahu' berapa banyak pengguna yang diretas saat disetel ulang ...
63066,Top 10 things you might not know about Casey Kasem,Entertainment,10 hal teratas yang mungkin tidak Anda ketahui tentang Casey Kasem
30538,All the Same Inside: Burger King celebrates gay pride with Proud Whopper  ...,Economy,Semua Sama Di Dalam: Burger King merayakan kebanggaan gay dengan Proud Whopper ...
30235,"Olivia Wilde & Jason Sudeikis Welcome Baby Boy, Otis Alexander!",Entertainment,"Olivia Wilde & Jason Sudeikis Menyambut Bayi Laki-Laki, Otis Alexander!"
3249,Debate forum: 06/03,Technology,Forum debat: 06/03
28557,Health Insurance Marketplace Enrollment Fair,Economy,Pameran Pendaftaran Pasar Asuransi Kesehatan
53249,Scarlett Johansson Stuns In Vivienne Westwood On The Red Carpet,Entertainment,Scarlett Johansson Memukau Vivienne Westwood Di Karpet Merah
34983,Jury leaves damages Samsung must pay Apple unchanged at $119.6 mn,Technology,"Juri menyatakan ganti rugi yang harus dibayar Samsung kepada Apple tidak berubah sebesar $119,6 juta"
24749,"Frankie Knuckles, Chicago House Pioneer, Has Died",Entertainment,"Frankie Knuckles, Pelopor Rumah Chicago, Telah Meninggal Dunia"
1970,"Meryl Davis advances to 'Dancing' final, will reunite with Charlie White",Entertainment,"Meryl Davis melaju ke final 'Dancing', akan bersatu kembali dengan Charlie White"
24491,Q&A: Powell defends cable business amid turbulent changes,Technology,Tanya Jawab: Powell membela bisnis Cable di tengah perubahan yang bergejolak
48922,"'Noah' review: Good tale has strong actors, and not just 2",Entertainment,"Ulasan 'Noah': Kisah yang bagus memiliki aktor yang kuat, dan bukan hanya 2"
34330,Android 4.4.2 KitKat Update Now Seeding to Samsung Galaxy Grand 2 in India  ...,Technology,Pembaruan Android 4.4.2 KitKat Sekarang Disebarkan ke Samsung Galaxy Grand 2 di India ...
5044,Target 'respectfully requests' that customers not bring guns to its stores,Economy,Targetkan 'dengan hormat meminta' agar pelanggan tidak membawa senjata ke tokonya
64583,Plants Physically React to Leaf Vibrations Caused by Hungry Caterpillars (VIDEO),Technology,Tumbuhan Bereaksi Secara Fisik terhadap Getaran Daun Akibat Ulat Lapar (VIDEO)
3648,American Idol Top 9 Contestants Sing Tonight 3/26/2014,Entertainment,9 Kontestan Teratas American Idol Bernyanyi Malam Ini 26/3/2014
26501,"Google doubles the RAM in Glass to 2GB, just in time for Brits to buy",Technology,"Google menggandakan RAM di Glass menjadi 2GB, tepat pada waktunya bagi orang Inggris untuk membelinya"
19198,Survey: US average gas price jumps 10 cents per gallon,Technology,Survei: Harga rata-rata gas AS melonjak 10 sen per galon
24058,"iPhone 6 Case Compared to iPhone 5s, Nexus 5 and Galaxy Note 3 in New Video",Technology,"Casing iPhone 6 Dibandingkan dengan iPhone 5s, Nexus 5 dan Galaxy Note 3 di Video Baru"
33158,FROMA HARROP: Uber car service represents the future,Economy,DARI HARROP: Layanan mobil Uber mewakili masa depan
29214,Winter Soldier rules on $75.2m,Entertainment,"Aturan Winter Soldier adalah $75,2 juta"
57109,To Have and Have Knot: Exploring Family Ties in 'Wish I Was Here',Entertainment,Memiliki dan Memiliki Simpul: Menjelajahi Ikatan Keluarga di 'Wish I Was Here'
32948,Fusion-io Could Give SanDisk A Lift In The Flash Storage Market,Economy,Fusion-io Dapat Meningkatkan SanDisk Di Pasar Penyimpanan Flash
14692,Netflix Coming To 6 More European Countries In 2014,Economy,Netflix Akan Hadir di 6 Negara Eropa Lainnya Pada Tahun 2014
350,2013 Tax Deadline Ends- Relief and Resolve!,Economy,Batas Waktu Pajak 2013 Berakhir- Kelegaan dan Penyelesaian!
25985,Michael Jace Allegedly Killed His Wife Over Money Argument,Entertainment,Michael Jace Diduga Membunuh Istrinya Karena Argumen Uang
3878,"PetSmart joins Petco, stops selling pet treats from China",Economy,"PetSmart bergabung dengan Petco, berhenti menjual camilan hewan peliharaan dari Tiongkok"
2578,Iraqi Kurdistan begins pipeline oil exports via Turkey- UPDATED,Economy,Kurdistan Irak memulai pipa ekspor minyak melalui Turki- DIPERBARUI
29805,"Hiccup (Jay Baruchel) and Toothless do some fancy flying in, ""How to Train Your  ...",Entertainment,"Hiccup (Jay Baruchel) dan Toothless melakukan sesuatu yang mewah, ""Cara Melatih ..."
980,Hong Kong shares sink 1.68pc,Economy,"Saham Hong Kong tenggelam 1,68 persen"
10206,Facebook Takes Another Swipe at Snapchat With Slingshot,Technology,Facebook Kembali Menggesek Snapchat Dengan Slingshot
65041,Key questions stalking GM CEO Barra,Technology,Pertanyaan kunci menguntit CEO GM Barra
61545,"Market Basket deal seems more likely, but not until late today",Economy,"Kesepakatan Market Basket tampaknya lebih mungkin terjadi, tetapi tidak sampai hari ini"
35175,SunTrust To Pay Nearly $1 Billion To Settle Faulty Mortgage Allegations,Economy,SunTrust Akan Membayar Hampir $1 Miliar Untuk Menyelesaikan Tuduhan Hipotek yang Salah
40963,400000 reasons why big acts may not want to have a Dublin stopover,Entertainment,400.000 alasan mengapa artis besar mungkin tidak ingin singgah di Dublin
35179,Book News: Author Of Invented Holocaust Memoir Ordered To Return $22.5 Million,Entertainment,"Berita Buku: Penulis Memoar Holocaust yang Diciptakan Diperintahkan Mengembalikan $22,5 Juta"
57143,NOAA Studying whether Central North Pacific humpback whale should be taken  ...,Technology,NOAA Mempelajari apakah paus bungkuk di Pasifik Utara Tengah harus diambil ...
57084,High gas prices curb holiday travel,Economy,Harga bahan bakar yang tinggi membatasi perjalanan liburan
40403,TV Legend Ann B. Davis — Alice On 'Brady Bunch' — Dies At Age 88,Entertainment,Legenda TV Ann B. Davis — Alice On 'Brady Bunch' — Meninggal Pada Usia 88
37800,Cannes Film Festival winners: Oscar next for Julianne Moore?,Entertainment,Pemenang Festival Film Cannes: Oscar berikutnya untuk Julianne Moore?
1194,Watch the haunting trailer of 'The Killing' Season 4,Entertainment,Tonton trailer 'The Killing' Musim 4 yang menghantui
3643,Another possible signal heard in Flight 370 search - KTVN Channel 2 - Reno  ...,Entertainment,Kemungkinan sinyal lain terdengar dalam pencarian Penerbangan 370 - KTVN Channel 2 - Reno ...
50682,Will Smith and Jada have 'no issues' with daughter Willow lying in bed with  ...,Entertainment,Will Smith dan Jada 'tidak memiliki masalah' dengan putri Willow yang terbaring di tempat tidur bersama ...
64078,13 Powerful Photos Of McDonald's Workers Protesting For Better Pay,Economy,13 Foto Kuat Para Pekerja McDonald's yang Memprotes Gaji Lebih Baik
60219,Dave Camp's Tax Plan Pushes the Same Old Right-Wing Agenda,Economy,Rencana Pajak Dave Camp Mendorong Agenda Sayap Kanan Lama yang Sama
13269,NW China city rids pollutants off contaminated tap water in two districts,Economy,Kota di Tiongkok Barat Laut menghilangkan polutan dari air keran yang terkontaminasi di dua distrik
55672,"Aereo Streaming Service Must Pay Broadcasters For Programs, Supreme Court  ...",Technology,"Layanan Streaming Aereo Harus Membayar Penyiar Untuk Programnya, Mahkamah Agung ..."
48050,"Marc Marquez cruises to second consecutive Texas victory, Australian Jack  ...",Technology,"Marc Marquez meraih kemenangan kedua berturut-turut di Texas, Jack Australia ..."
9107,Amazon refuses to sell Harry Potter author JK Rowling's latest novel,Economy,"Amazon menolak menjual novel terbaru penulis Harry Potter, JK Rowling"
14670,eBay the troublesome teenager: Auction site has done a disservice to its users  ...,Technology,eBay remaja bermasalah: Situs lelang telah merugikan penggunanya ...
57003,Great Video: Dock Collapses on Minnesota Wedding Party,Entertainment,Video Hebat: Dermaga Runtuh di Pesta Pernikahan Minnesota
54019,Actor Brad Pitt hit in the face at Maleficent premiere,Entertainment,Aktor Brad Pitt memukul wajahnya saat pemutaran perdana Maleficent
32624,"Apple Opens iPhone 5 Battery Replacement Program For ""Small Percentage"" Of  ...",Technology,"Apple Membuka Program Penggantian Baterai iPhone 5 Untuk ""Persentase Kecil"" ..."
44957,Melissa McCarthy And Husband Ben Falcone Playfully Pose For 'GQ',Entertainment,Melissa McCarthy dan Suami Ben Falcone Berpose Main-Main Untuk 'GQ'
21750,PRESS DIGEST- New York Times business news - March 26,Economy,PRESS DIGEST- Berita bisnis New York Times - 26 Maret
47263,ZeniMax sues start-up Oculus,Technology,ZeniMax menggugat startup Oculus
16584,High gas prices all summer long,Economy,Harga bahan bakar tinggi sepanjang musim panas
49682,Facebook experiment probed,Technology,Eksperimen Facebook diselidiki
46996,Blood moon appears in early morning sky,Technology,Bulan darah muncul di langit dini hari
37308,Texas cheerleader's big-game hunting photos spark outrage,Entertainment,Foto perburuan besar pemandu sorak di Texas memicu kemarahan
8961,Judge rules Brown must stay in jail,Entertainment,Hakim memutuskan Brown harus tetap di penjara
57781,US law firm seeking millions from Malaysia Airlines and Boeing,Economy,Firma hukum AS mencari jutaan dolar dari Malaysia Airlines dan Boeing
8237,Transformers holds firm at US box office,Entertainment,Transformers memegang teguh box office AS
35615,Hollywood Walk of Fame: Kate Winslet is 2520th Star [PHOTOS],Entertainment,Hollywood Walk of Fame: Kate Winslet adalah Bintang ke-2520 [FOTO]
51661,Game of Thrones Season 4 Review “Oathkeeper”,Entertainment,Ulasan Game of Thrones Musim 4 “Penjaga Sumpah”
53000,"Keri Russell as Ellie in ""Dawn of the Planet of the Apes."" Photo Credit: Twentieth  ...",Entertainment,"Keri Russell sebagai Ellie dalam ""Dawn of the Planet of the Apes."" Kredit Foto: Kedua Puluh ..."
64800,Watch Lena play Eve,Entertainment,Tonton Lena memerankan Eve
26726,Windows 8 banned from government computers,Technology,Windows 8 dilarang dari komputer pemerintah
49156,Mozilla Employees Take To Twitter For Resignation Of CEO,Technology,Karyawan Mozilla Membawa ke Twitter Untuk Pengunduran Diri CEO
7288,GM CEO Barra expects to testify about recall,Technology,CEO GM Barra berharap untuk memberikan kesaksian tentang penarikan tersebut
45809,"Lady Gaga leaves Brandi Glanville out of music video for 'G.U.Y.,' features other  ...",Entertainment,"Lady Gaga meninggalkan Brandi Glanville dari video musik 'G.U.Y.,' fitur lainnya ..."
65109,Honda Odyssey Minivan Recall,Technology,Penarikan Minivan Honda Odyssey
59051,Saffo: Why Facebook-Oculus deal is bad for us,Technology,Saffo: Mengapa kesepakatan Facebook-Oculus berdampak buruk bagi kami
46117,MH370 search to be privatized,Economy,Pencarian MH370 akan diprivatisasi
46215,"Take that, BT - Murdoch plans pan-European Sky deals",Economy,"Ambil contoh, BT - Murdoch merencanakan kesepakatan Sky pan-Eropa"
2964,Red Carpet fashions on display at MTV awards,Entertainment,Busana Karpet Merah dipamerkan di penghargaan MTV
54345,Industry agrees to ban 'microbeads' that are polluting Great Lakes,Economy,Industri setuju untuk melarang 'microbeads' yang mencemari Great Lakes
52182,'GMA' thrives despite losses,Entertainment,'GMA' tumbuh subur meski mengalami kerugian
63243,US Dollar Index (DXY) drops all the way to a 22-week low,Economy,Indeks Dolar AS (DXY) turun hingga ke level terendah 22 minggu
52481,Billionaire Dilip Shanghvi Inks $4 Billion Deal With Daiichi Sankyo To Buy Rival  ...,Economy,Miliarder Dilip Shanghvi Menandatangani Kesepakatan $4 Miliar Dengan Daiichi Sankyo Untuk Membeli ...
7531,PRECIOUS-Gold slips after upbeat US nonfarm payrolls,Economy,BERHARGA-Emas tergelincir setelah data nonfarm payrolls AS optimis
47364,"Japan Machinery Orders Plunge, Casting Shadow over Economy",Economy,"Pesanan Mesin Jepang Turun, Membayangi Perekonomian"
12414,'Godzilla' Director Gareth Edwards' 'Monsters' Sequel 'Dark Continent' Trailer  ...,Entertainment,Trailer 'Godzilla' Sutradara Gareth Edwards' Sekuel 'Monster' 'Benua Gelap' ...
29330,The bogus science behind Paltrow and Martin's 'conscious uncoupling',Entertainment,Ilmu pengetahuan palsu di balik 'pelepasan secara sadar' Paltrow dan Martin
32649,Why is it impossible to locate car parts?,Technology,Mengapa sulit menemukan suku cadang mobil?
49801,Tyson Foods recalls 75000 pounds of chicken nugget products,Economy,Tyson Foods menarik kembali 75.000 pon produk nugget ayam
26834,Researchers Use Finely Focused Electron Beams to Create 3-Atom Wide  ...,Technology,Para Peneliti Menggunakan Berkas Elektron Terfokus Halus untuk Menciptakan ...
29666,Record number in work as jobless total falls by 63000,Economy,Rekor jumlah pekerjaan karena total pengangguran turun 63.000
57187,Kendall and Kylie Jenner Hosted the 2014 MuchMusic Video Awards in Toronto,Entertainment,Kendall dan Kylie Jenner Menjadi Tuan Rumah MuchMusic Video Awards 2014 di Toronto
113,Oracle Gets Another Shot At Making Google Pay For Using Its Code In Android,Technology,Oracle Mendapat Kesempatan Lain Membuat Google Pay Karena Menggunakan Kodenya Di Android
60715,David Fincher Walks Out of Steve Jobs Biopic Over $10m Pay Demand,Entertainment,David Fincher Keluar dari Film Biopik Steve Jobs Permintaan Gaji Lebih dari $10 juta
18269,US Quietly Earmarks Money for ObamaCare Insurers,Economy,AS Diam-diam Mengalokasikan Uang untuk Perusahaan Asuransi ObamaCare
29512,Bitcoin currency could have been destroyed by '51%' attack,Economy,Mata uang Bitcoin bisa saja hancur karena serangan '51%'
56595,Sheeran bags first US award at VMAs,Entertainment,Sheeran mengantongi penghargaan AS pertama di VMA
5247,Beyonce breaks down in front of fans as her smash Mrs Carter tour finally comes  ...,Entertainment,"Beyonce hancur di depan para penggemar saat tur besarnya, Mrs Carter, akhirnya tiba ..."
53842,"'Fault In Our Stars' Soundtrack Surges With Ed Sheeran, Charli XCX, Birdy",Entertainment,"Soundtrack ""Fault In Our Stars"" Melonjak Bersama Ed Sheeran, Charli XCX, Birdy"
32796,DSW Drops as Retailers Struggle to Recover From Winter Slump,Economy,DSW Turun Saat Pengecer Berjuang untuk Pulih Dari Kemerosotan Musim Dingin
45,Eurozone down as China growth accelerates,Economy,Zona Euro melemah seiring dengan percepatan pertumbuhan Tiongkok
27602,Google Glass sold out after one-day sale to the public,Technology,Google Glass terjual habis setelah satu hari dijual ke publik
10018,Celebrate 75 Wonderful 'Wizard of Oz' Years At These Travel Destinations,Entertainment,Rayakan 75 Tahun 'Wizard of Oz' yang Menakjubkan di Destinasi Wisata Ini
54950,Richard Linklater: “It fit my personality to be collaborating with the unknown future”,Entertainment,Richard Linklater: “Ini sesuai dengan kepribadian saya untuk berkolaborasi dengan masa depan yang tidak diketahui”
20002,"Ranbaxy value justified, co to become profitable soon: Sun",Economy,"Nilai Ranbaxy dibenarkan, agar segera menguntungkan: Sun"
19995,New York Times publisher outlines reasons for editor Abramson's ouster,Economy,Penerbit New York Times menguraikan alasan pemecatan editor Abramson
24451,Supreme Court Says Nope on Hearing Google Street View Appeal,Technology,Mahkamah Agung Mengatakan Tidak Saat Mendengarkan Banding Google Street View
